,id,address,suburb,postcode,price,propertyType,bedrooms,bathrooms,parkingSpaces,studies,furnished,latitude,longitude,min_pri_latitude,min_pri_longitude,min_sec_latitude,min_sec_longitude,min_other_latitude,min_other_longitude
162,434908267,307/243 Franklin Street,Melbourne,3000,420,Apartment,1,1,0,0,N,-37.8095502,144.95662008,-37.79873,144.95064,-37.74119,144.94274,-37.80519,144.95509
163,434908251,609/243 Franklin Street,Melbourne,3000,350,Apartment,1,1,0,0,N,-37.8095502,144.95662008,-37.79873,144.95064,-37.74119,144.94274,-37.80519,144.95509
164,435112599,402/243 Franklin Street,Melbourne,3000,345,Apartment,1,1,0,0,N,-37.8095502,144.95662008,-37.79873,144.95064,-37.74119,144.94274,-37.80519,144.95509
165,435112535,303/263 Franklin Street,Melbourne,3000,550,Apartment,2,1,0,0,N,-37.8095502,144.95662008,-37.79873,144.95064,-37.74119,144.94274,-37.80519,144.95509
166,435112379,1404/568 Collins Street,Melbourne,3000,580,Apartment,2,1,0,0,N,-37.81846898,144.95547106,-37.82935,144.9535,-37.74119,144.94274,-37.81654,144.95615
167,435112375,1307/155 Franklin Street,Melbourne,3000,580,Apartment,2,1,0,0,N,-37.80866473,144.95947354,-37.80205,144.96951,-37.74119,144.94274,-37.80519,144.95509
168,435111235,31/398 La Trobe Street,Melbourne,3000,450,Apartment,1,1,1,0,N,-37.811106,144.9579055,-37.79873,144.95064,-37.74119,144.94274,-37.81654,144.95615
169,435111023,1002/483 Swanston Street,Melbourne,3000,580,Apartment,2,1,1,0,N,-37.80721793,144.96233577,-37.80205,144.96951,-38.01399,145.17547,-37.80519,144.95509
170,435110851,7/7 Drewery Lane,Melbourne,3000,680,Apartment,2,2,1,0,N,-37.81107415,144.9639021,-37.80205,144.96951,-38.01399,145.17547,-37.81654,144.95615
171,435110667,1007/565 Flinders Street,Melbourne,3000,650,Apartment,2,2,1,0,Y,-37.82106828,144.95589951,-37.82935,144.9535,-37.74119,144.94274,-37.81654,144.95615
172,435110615,2802/160 Spencer Street,Melbourne,3000,800,Apartment,2,2,1,0,N,-37.81743491,144.95364626,-37.82935,144.9535,-37.74119,144.94274,-37.81654,144.95615
173,421136314,5403/135 A'Beckett Street,Melbourne,3000,600,Apartment,2,1,1,0,N,-37.809888,144.959738,-37.80205,144.96951,-37.74119,144.94274,-37.80519,144.95509
174,432403062,606/33 Mackenzie Street,Melbourne,3000,400,Apartment,1,1,0,0,N,-37.80768181,144.96683064,-37.80205,144.96951,-38.01399,145.17547,-37.80519,144.95509
176,434904203,206/639 Little Bourke Street,Melbourne,3000,690,Apartment,4,2,0,0,N,-37.81602907,144.95354481,-37.82935,144.9535,-37.74119,144.94274,-37.81654,144.95615
178,435108463,2401/8 Franklin Street,Melbourne,3000,670,Apartment,2,2,0,0,Y,-37.80743338,144.96198433,-37.80205,144.96951,-37.80597,144.95288,-37.80519,144.95509
179,434095251,4805/38 Rose Lane,Melbourne,3000,610,Apartment,2,1,1,0,Y,-37.81501255,144.95417288,-37.81271,144.94055,-37.74119,144.94274,-37.81654,144.95615
180,432119490,3102/318 Queen Street,Melbourne,3000,580,Apartment,2,1,0,0,N,-37.81121545,144.95925724,-37.80205,144.96951,-37.74119,144.94274,-37.81654,144.95615
181,435006867,4706/500 Elizabeth Street,Melbourne,3000,590,Apartment,2,2,0,0,N,-37.80723593,144.96022013,-37.80205,144.96951,-37.80597,144.95288,-37.80519,144.95509
182,435006703,1502/155 Franklin Street,Melbourne,3000,620,Apartment,2,2,0,0,N,-37.80866473,144.95947354,-37.80205,144.96951,-37.74119,144.94274,-37.80519,144.95509
183,430829318,2307/288 Spencer Street,Melbourne,3000,420,Apartment,1,1,0,0,N,-37.81382683,144.95202133,-37.81271,144.94055,-37.74119,144.94274,-37.81654,144.95615
184,435006367,1612/155 Franklin Street,Melbourne,3000,580,Apartment,2,1,0,0,N,-37.80866473,144.95947354,-37.80205,144.96951,-37.74119,144.94274,-37.80519,144.95509
185,435006219,2605/560 Lonsdale Street,Melbourne,3000,770,Apartment,2,2,1,0,N,-37.81396911,144.95565289,-37.81271,144.94055,-37.74119,144.94274,-37.81654,144.95615
186,421342850,3701/135 A'beckett Street,Melbourne,3000,500,Apartment,1,1,0,0,N,-37.80975806,144.95970282,-37.80205,144.96951,-37.74119,144.94274,-37.80519,144.95509
187,435107291,406/393 Spencer Street,Melbourne,3000,520,Apartment,1,1,1,0,Y,-37.81150102,144.95008529,-37.81271,144.94055,-37.74119,144.94274,-37.81654,144.95615
188,435106559,3510/500 Elizabeth Street,Melbourne,3000,580,Apartment,2,2,0,0,N,-37.80723593,144.96022013,-37.80205,144.96951,-37.80597,144.95288,-37.80519,144.95509
189,435106259,503/368 Little Collins Street,Melbourne,3000,450,Apartment,1,1,1,0,N,-37.81547421,144.962314,-37.80205,144.96951,-37.74119,144.94274,-37.81654,144.95615
190,435106111,3702/601 Little Lonsdale Street,Melbourne,3000,440,Apartment,1,1,0,0,N,-37.81369936,144.95392573,-37.81271,144.94055,-37.74119,144.94274,-37.81654,144.95615
191,435106107,4106/601 Little Lonsdale Street,Melbourne,3000,480,Apartment,1,1,0,0,Y,-37.81369936,144.95392573,-37.81271,144.94055,-37.74119,144.94274,-37.81654,144.95615
192,435106099,2203/601 Little Lonsdale Street,Melbourne,3000,430,Apartment,1,1,0,0,N,-37.81369936,144.95392573,-37.81271,144.94055,-37.74119,144.94274,-37.81654,144.95615
193,435105775,7910/228 La Trobe Street,Melbourne,3000,950,Other,2,2,1,0,N,-37.80977208,144.96246014,-37.80205,144.96951,-38.01399,145.17547,-37.80519,144.95509
194,435105771,2703/433 Collins Street,Melbourne,3000,620,Apartment,1,1,1,0,N,-37.81793101,144.96011478,-37.82935,144.9535,-37.74119,144.94274,-37.81654,144.95615
195,435105767,4407/618 Lonsdale Street,Melbourne,3000,620,Apartment,2,2,1,0,N,-37.81442001,144.954054,-37.81271,144.94055,-37.74119,144.94274,-37.81654,144.95615
196,435105763,2910/118-134 ABeckett Street,Melbourne,3000,650,Apartment,2,2,1,0,N,-37.80866473,144.95947354,-37.80205,144.96951,-37.74119,144.94274,-37.80519,144.95509
197,435003547,138 Spencer Street,Melbourne,3000,600,Apartment,1,1,0,0,N,-37.81743491,144.95364626,-37.82935,144.9535,-37.74119,144.94274,-37.81654,144.95615
198,435104779,5003/464-466 Collins Street,Melbourne,3000,550,Apartment,1,1,1,0,N,-37.81756745,144.95863992,-37.82935,144.9535,-37.74119,144.94274,-37.81654,144.95615
199,434899063,1419/555 St Kilda Road,Melbourne,3000,650,Apartment,2,2,1,0,N,-37.84763393,144.98036221,-37.84883,144.98214,-37.84883,144.98214,-37.84977,144.98231
200,434898999,2807/568 Collins Street,Melbourne,3000,550,Apartment,2,2,0,0,N,-37.81846898,144.95547106,-37.82935,144.9535,-37.74119,144.94274,-37.81654,144.95615
202,434898811,2205/462 Elizabeth Street,Melbourne,3000,650,Apartment,2,2,0,0,N,-37.80787113,144.9605113,-37.80205,144.96951,-37.80597,144.95288,-37.80519,144.95509
203,435002383,4406/38 Rose Lane,Melbourne,3000,670,Apartment,2,2,0,0,N,-37.81501255,144.95417288,-37.81271,144.94055,-37.74119,144.94274,-37.81654,144.95615
204,434898251,1110/371 Little Lonsdale Street,Melbourne,3000,650,Apartment,2,2,0,0,N,-37.81181276,144.96105113,-37.80205,144.96951,-37.74119,144.94274,-37.81654,144.95615
205,435002079,602/141 La Trobe Street,Melbourne,3000,400,Apartment,1,1,0,0,N,-37.80874709,144.96747579,-37.80205,144.96951,-38.01399,145.17547,-37.80519,144.95509
206,435002043,2503/135 A'Beckett Street,Melbourne,3000,590,Apartment,2,1,0,1,Y,-37.80975806,144.95970282,-37.80205,144.96951,-37.74119,144.94274,-37.80519,144.95509
207,435103475,405/455 Elizabeth Street,Melbourne,3000,450,Apartment,2,1,0,0,Y,-37.80842933,144.96020642,-37.80205,144.96951,-37.74119,144.94274,-37.80519,144.95509
208,435102731,3104/22 Jane Bell Lane,Melbourne,3000,700,Apartment,2,1,1,0,N,-37.8101513,144.96621802,-37.80205,144.96951,-38.01399,145.17547,-37.81654,144.95615
209,434792923,4407/157 A'Beckett Street,Melbourne,3000,550,Apartment,1,1,0,0,N,-37.81012056,144.95875235,-37.80205,144.96951,-37.74119,144.94274,-37.80519,144.95509
210,435102939,3804/639 Lonsdale Street,Melbourne,3000,400,Apartment,1,1,0,0,N,-37.81508266,144.95330845,-37.81271,144.94055,-37.74119,144.94274,-37.81654,144.95615
211,435102711,912/87 Franklin Street,Melbourne,3000,450,Apartment,1,1,1,0,N,-37.80802831,144.96168066,-37.80205,144.96951,-37.74119,144.94274,-37.80519,144.95509
212,435102651,603/25-33 Wills Street,Melbourne,3000,450,Apartment,1,1,0,0,N,-37.81074258,144.95699695,-37.79873,144.95064,-37.74119,144.94274,-37.81654,144.95615
213,434791463,4303/285 La Trobe Street,Melbourne,3000,600,Apartment,2,1,0,0,N,-37.81069224,144.96083581,-37.80205,144.96951,-37.74119,144.94274,-37.81654,144.95615
214,432350074,1808/285 La Trobe Street,Melbourne,3000,420,Apartment,1,1,0,0,N,-37.81069224,144.96083581,-37.80205,144.96951,-37.74119,144.94274,-37.81654,144.95615
215,430195166,2009/639 Little Lonsdale Street,Melbourne,3000,650,Apartment,2,2,0,0,N,-37.81422603,144.95247795,-37.81271,144.94055,-37.74119,144.94274,-37.81654,144.95615
216,405021116,6B/131 Lonsdale Street,Melbourne,3000,350,Apartment,1,1,0,0,Y,-37.81071299,144.96840912,-37.80205,144.96951,-38.01399,145.17547,-37.81654,144.95615
217,435099991,1307/280 Spencer Street,Melbourne,3000,450,Apartment,1,1,1,0,N,-37.81395081,144.95207836,-37.81271,144.94055,-37.74119,144.94274,-37.81654,144.95615
218,430945602,8101/228 Latrobe Street,Melbourne,3000,650,Apartment,1,1,1,0,N,-37.80977208,144.96246014,-37.80205,144.96951,-38.01399,145.17547,-37.80519,144.95509
219,431934202,16/101 Leveson Street,Melbourne,3000,770,Apartment,3,2,2,0,N,-37.80202216,144.95104603,-37.79873,144.95064,-37.80597,144.95288,-37.80384,144.95494
220,434997539,3202/33 Rose Lane,Melbourne,3000,650,Apartment,2,1,1,0,Y,-37.81545214,144.95408105,-37.81271,144.94055,-37.74119,144.94274,-37.81654,144.95615
221,435098579,205/500 Flinders Street,Melbourne,3000,400,Apartment,1,1,0,0,Y,-37.8200193,144.9578273,-37.82935,144.9535,-37.74119,144.94274,-37.81654,144.95615
222,434997199,1104/565 Flinders Street,Melbourne,3000,450,Apartment,1,1,0,0,N,-37.82106828,144.95589951,-37.82935,144.9535,-37.74119,144.94274,-37.81654,144.95615
223,434997171,3508/80 A'Beckett Street,Melbourne,3000,620,Apartment,2,2,1,0,N,-37.80903594,144.96105282,-37.80205,144.96951,-37.74119,144.94274,-37.80519,144.95509
224,434996983,2907/639 Lonsdale Street,Melbourne,3000,400,Apartment,1,1,0,0,N,-37.81508266,144.95330845,-37.81271,144.94055,-37.74119,144.94274,-37.81654,144.95615
225,425221774,1802/296 Little Lonsdale Street,Melbourne,3000,520,Apartment,2,1,0,0,N,-37.811474,144.960634,-37.80205,144.96951,-37.74119,144.94274,-37.81654,144.95615
226,434996927,618/360 St Kilda Road,Melbourne,3000,430,Apartment,1,1,1,0,N,-37.83181487,144.97111382,-37.83359,144.97709,-37.83589,144.97186,-37.84977,144.98231
227,435097919,4809/398 Elizabeth Street,Melbourne,3000,450,Apartment,1,1,0,0,N,-37.80937334,144.96120587,-37.80205,144.96951,-37.74119,144.94274,-37.80519,144.95509
228,434996219,1210/181 ABeckett Street,Melbourne,3000,380,Studio,1,1,0,0,Y,-37.81017856,144.9582146,-37.79873,144.95064,-37.74119,144.94274,-37.80519,144.95509
229,434996203,2002/560 Lonsdale Street,Melbourne,3000,600,Apartment,2,1,0,0,N,-37.81396911,144.95565289,-37.81271,144.94055,-37.74119,144.94274,-37.81654,144.95615
230,434995667,211A/441 Lonsdale Street,Melbourne,3000,300,Apartment,1,1,0,0,N,-37.81334514,144.95937885,-37.80205,144.96951,-37.74119,144.94274,-37.81654,144.95615
231,434995347,1403/325 Collins Street,Melbourne,3000,395,Studio,0,1,0,0,Y,-37.81706604,144.96354393,-37.82935,144.9535,-38.01399,145.17547,-37.81654,144.95615
232,434890275,5706/224-252 La Trobe Street,Melbourne,3000,580,Apartment,1,1,0,0,N,-37.80977208,144.96246014,-37.80205,144.96951,-38.01399,145.17547,-37.80519,144.95509
233,435096531,1610/333 Exhibition St,Melbourne,3000,480,Apartment,1,1,0,0,Y,-37.80783146,144.9683404,-37.80205,144.96951,-38.01399,145.17547,-37.80519,144.95509
234,435096383,2904/285 La Trobe Street,Melbourne,3000,550,Apartment,2,1,0,0,N,-37.81069224,144.96083581,-37.80205,144.96951,-37.74119,144.94274,-37.81654,144.95615
235,435096147,1011/225 Elizabeth Street,Melbourne,3000,430,Apartment,1,1,0,0,Y,-37.81312188,144.96236748,-37.80205,144.96951,-37.74119,144.94274,-37.81654,144.95615
236,434994499,1108/68 La Trobe Street,Melbourne,3000,550,Apartment,2,1,1,0,N,-37.80851969,144.96674032,-37.80205,144.96951,-38.01399,145.17547,-37.80519,144.95509
237,434994399,1306/500 Elizabeth Street,Melbourne,3000,560,Apartment,2,2,0,0,N,-37.80723593,144.96022013,-37.80205,144.96951,-37.80597,144.95288,-37.80519,144.95509
239,416799305,1208/151 Franklin Street,Melbourne,3000,400,Studio,1,1,0,0,N,-37.809119,144.959781,-37.80205,144.96951,-37.74119,144.94274,-37.80519,144.95509
240,433769471,1204/333 Exhibition St,Melbourne,3000,480,Apartment,1,1,0,0,Y,-37.80783146,144.9683404,-37.80205,144.96951,-38.01399,145.17547,-37.80519,144.95509
241,421615490,3303/462 Elizabeth Street,Melbourne,3000,600,Apartment,2,1,0,0,N,-37.80787113,144.9605113,-37.80205,144.96951,-37.80597,144.95288,-37.80519,144.95509
242,435094863,708/243 Franklin Street,Melbourne,3000,480,Apartment,2,1,0,0,N,-37.8095502,144.95662008,-37.79873,144.95064,-37.74119,144.94274,-37.80519,144.95509
243,435094855,0614/233 Collins St,Melbourne,3000,400,Apartment,1,1,0,0,N,-37.81588896,144.96598389,-37.80205,144.96951,-38.01399,145.17547,-37.81654,144.95615
244,435094799,0811/233 Collins St,Melbourne,3000,420,Apartment,1,1,0,0,N,-37.81588896,144.96598389,-37.80205,144.96951,-38.01399,145.17547,-37.81654,144.95615
245,435094759,5104B/639 Little Lonsdale,Melbourne,3000,550,Apartment,1,1,0,0,N,-37.81422603,144.95247795,-37.81271,144.94055,-37.74119,144.94274,-37.81654,144.95615
246,434992835,601/340 Russell Street,Melbourne,3000,570,Apartment,2,1,1,0,N,-37.80839061,144.96635548,-37.80205,144.96951,-38.01399,145.17547,-37.80519,144.95509
247,423594146,725/199 William Street,Melbourne,3000,500,Apartment,2,1,0,0,N,-37.814638,144.957123,-37.82935,144.9535,-37.74119,144.94274,-37.81654,144.95615
248,435094263,2010/442 Elizabeth Street,Melbourne,3000,650,Apartment,2,1,0,0,Y,-37.80834504,144.9607299,-37.80205,144.96951,-37.74119,144.94274,-37.80519,144.95509
249,422838706,1813/199 William Street,Melbourne,3000,525,Apartment,2,1,0,0,Y,-37.814638,144.957123,-37.82935,144.9535,-37.74119,144.94274,-37.81654,144.95615
250,435094011,3604/36 La Trobe Street,Melbourne,3000,550,Apartment,2,1,0,0,N,-37.80825992,144.96763496,-37.80205,144.96951,-38.01399,145.17547,-37.80519,144.95509
251,435093891,405/325 Collins Street,Melbourne,3000,420,Apartment,2,1,0,0,N,-37.81706604,144.96354393,-37.82935,144.9535,-38.01399,145.17547,-37.81654,144.95615
252,431414342,4401/38 Rose Lane,Melbourne,3000,650,Apartment,2,2,1,0,N,-37.81501255,144.95417288,-37.81271,144.94055,-37.74119,144.94274,-37.81654,144.95615
253,434885783,612/253 Franklin Street,Melbourne,3000,360,Apartment,1,1,0,0,N,-37.8095502,144.95662008,-37.79873,144.95064,-37.74119,144.94274,-37.80519,144.95509
254,434989955,124/546 Flinders Street,Melbourne,3000,250,Apartment,1,1,0,0,N,-37.82052111,144.95614301,-37.82935,144.9535,-37.74119,144.94274,-37.81654,144.95615
255,423994226,4106/220 Spencer Street,Melbourne,3000,280,Apartment,1,1,0,0,Y,-37.815373,144.953425,-37.81271,144.94055,-37.74119,144.94274,-37.81654,144.95615
256,424762246,3003/228 La Trobe Street,Melbourne,3000,850,Apartment,2,1,1,0,Y,-37.809526,144.962394,-37.80205,144.96951,-38.01399,145.17547,-37.80519,144.95509
257,434989335,801/25-33 Wills Street,Melbourne,3000,620,Apartment,2,1,1,0,Y,-37.81074258,144.95699695,-37.79873,144.95064,-37.74119,144.94274,-37.81654,144.95615
259,435091259,3113/639 Lonsdale Street,Melbourne,3000,950,Apartment,3,2,1,0,N,-37.81508266,144.95330845,-37.81271,144.94055,-37.74119,144.94274,-37.81654,144.95615
260,430977670,6205B/250 Spencer Street,Melbourne,3000,560,Apartment,1,1,0,1,N,-37.81466833,144.9526688,-37.81271,144.94055,-37.74119,144.94274,-37.81654,144.95615
261,434882919,703/380 Little Lonsdale Street,Melbourne,3000,550,Apartment,2,1,0,0,Y,-37.81222006,144.9581765,-37.80205,144.96951,-37.74119,144.94274,-37.81654,144.95615
262,435090083,3209/285  La Trobe Street,Melbourne,3000,580,Apartment,1,1,0,0,Y,-37.81069224,144.96083581,-37.80205,144.96951,-37.74119,144.94274,-37.81654,144.95615
263,435090079,605/455 Elizabeth Street,Melbourne,3000,500,Apartment,2,1,0,0,Y,-37.80842933,144.96020642,-37.80205,144.96951,-37.74119,144.94274,-37.80519,144.95509
264,435089875,2606/483 Swanston Street,Melbourne,3000,680,Apartment,2,1,0,0,Y,-37.80721793,144.96233577,-37.80205,144.96951,-38.01399,145.17547,-37.80519,144.95509
265,434987167,6807/462 Elizabeth Street,Melbourne,3000,1300,Apartment,3,2,1,0,Y,-37.80787113,144.9605113,-37.80205,144.96951,-37.80597,144.95288,-37.80519,144.95509
266,434986567,2802/618 Lonsdale Street,Melbourne,3000,610,Apartment,2,2,1,0,N,-37.81442001,144.954054,-37.81271,144.94055,-37.74119,144.94274,-37.81654,144.95615
267,434986551,804/95 Berkeley Street,Melbourne,3000,670,Apartment,2,2,1,0,N,-37.80343708,144.95865203,-37.79873,144.95064,-37.80597,144.95288,-37.80384,144.95494
268,435088819,3304/442 Elizabeth Street,Melbourne,3000,600,Apartment,2,1,0,0,N,-37.80834504,144.9607299,-37.80205,144.96951,-37.74119,144.94274,-37.80519,144.95509
269,424497418,163/33 La Trobe,Melbourne,3000,1200,Apartment,4,2,3,0,N,-37.80790555,144.97035891,-37.80205,144.96951,-37.87323,144.98349,-37.80784,144.9848
270,435087963,55/1 Albert Road,Melbourne,3000,950,Apartment,2,2,2,0,N,-37.83395786,144.97279372,-37.83359,144.97709,-37.83589,144.97186,-37.84977,144.98231
271,428906062,1110/452-472 Elizabeth Street,Melbourne,3000,670,Apartment,2,2,0,1,Y,-37.80787113,144.9605113,-37.80205,144.96951,-37.80597,144.95288,-37.80519,144.95509
272,435087559,2402/250 Elizabeth St,Melbourne,3000,680,Apartment,2,1,1,0,Y,-37.81267859,144.96273251,-37.80205,144.96951,-38.01399,145.17547,-37.81654,144.95615
273,434985203,4206/601 Little Lonsdale Street,Melbourne,3000,695,Apartment,2,2,1,0,N,-37.81369936,144.95392573,-37.81271,144.94055,-37.74119,144.94274,-37.81654,144.95615
275,435086887,unit 1602/318 Queen Street,Melbourne,3000,630,Apartment,2,1,0,0,N,-37.81121545,144.95925724,-37.80205,144.96951,-37.74119,144.94274,-37.81654,144.95615
276,435086711,1503/480 Collins Street,Melbourne,3000,330,Apartment,0,1,0,0,N,-37.8177545,144.95797554,-37.82935,144.9535,-37.74119,144.94274,-37.81654,144.95615
277,435086511,1302/5 Sutherland Street,Melbourne,3000,460,Apartment,1,1,0,0,Y,-37.81145799,144.96084673,-37.80205,144.96951,-37.74119,144.94274,-37.81654,144.95615
278,435086499,1506/155 Franklin Street,Melbourne,3000,620,Apartment,2,2,0,0,N,-37.80866473,144.95947354,-37.80205,144.96951,-37.74119,144.94274,-37.80519,144.95509
279,435086287,3104/288 Spencer Street,Melbourne,3000,600,Apartment,2,1,1,0,N,-37.81382683,144.95202133,-37.81271,144.94055,-37.74119,144.94274,-37.81654,144.95615
280,435086047,1602/270 King Street,Melbourne,3000,980,Apartment,3,2,0,0,Y,-37.81378433,144.95480956,-37.81271,144.94055,-37.74119,144.94274,-37.81654,144.95615
281,435085647,1903/22-40 Wills Street,Melbourne,3000,410,Apartment,1,1,0,0,N,-37.81069033,144.95721461,-37.79873,144.95064,-37.74119,144.94274,-37.80519,144.95509
283,428898842,4804/568 Collins Street,Melbourne,3000,580,Apartment,2,2,1,0,N,-37.81846898,144.95547106,-37.82935,144.9535,-37.74119,144.94274,-37.81654,144.95615
284,434970571,6/410 Queen Street,Melbourne,3000,695,Apartment,3,2,1,0,Y,-37.8090958,144.95827598,-37.79873,144.95064,-37.74119,144.94274,-37.80519,144.95509
285,435084243,708/108 Flinders Street,Melbourne,3000,425,Apartment,1,1,1,0,Y,-37.81615882,144.97112066,-37.80205,144.96951,-38.01399,145.17547,-37.81654,144.95615
286,434981703,2411/350 William Street,Melbourne,3000,400,Apartment,1,1,0,0,N,-37.81127391,144.95647291,-37.79873,144.95064,-37.74119,144.94274,-37.81654,144.95615
287,434981571,2810/560 Lonsdale Street,Melbourne,3000,670,Apartment,2,2,0,0,N,-37.81396911,144.95565289,-37.81271,144.94055,-37.74119,144.94274,-37.81654,144.95615
288,434575899,712/300 Swanston Street,Melbourne,3000,450,Apartment,1,1,1,0,N,-37.8106088,144.96457983,-37.80205,144.96951,-38.01399,145.17547,-37.81654,144.95615
289,435082591,507/318 Little Lonsdale Street,Melbourne,3000,400,Apartment,1,1,1,0,N,-37.81161166,144.96033161,-37.80205,144.96951,-37.74119,144.94274,-37.81654,144.95615
290,434979719,8109/228 La Trobe Street,Melbourne,3000,900,Apartment,2,2,1,0,N,-37.80977208,144.96246014,-37.80205,144.96951,-38.01399,145.17547,-37.80519,144.95509
291,434979199,2602/296 Little Lonsdale Street,Melbourne,3000,550,Apartment,2,1,0,0,N,-37.81151608,144.96065152,-37.80205,144.96951,-37.74119,144.94274,-37.81654,144.95615
