id,address,suburb,postcode,price,propertyType,bedrooms,bathrooms,parkingSpaces,studies,furnished,latitude,longitude,min_pri_latitude,min_pri_longitude,min_pri_distance,min_pri_duration,min_sec_latitude,min_sec_longitude,min_sec_distance,min_sec_duration,min_other_latitude,min_other_longitude,min_other_distance,min_other_duration
435138979,3108/60 Kavanagh Street,Southbank,3006,650,Apartment,2,2,1,0,Y,-37.82423228,144.96355875,-37.82935,144.9535,,,-37.82823,144.96477,,,-37.81654,144.95615,,
434933159,1109/25 Coventry Street,Southbank,3006,515,Apartment,2,1,1,1,N,-37.82923911,144.96997302,-37.83359,144.97709,,,-37.82823,144.96477,,,-37.81654,144.95615,,
434765703,70 Southbank Blvd,Southbank,3006,595,Apartment,2,2,0,0,N,-37.82311857,144.96378368,-37.82935,144.9535,,,-37.82823,144.96477,,,-37.81654,144.95615,,
435136395,1101/33 Clarke Street,Southbank,3006,360,Apartment,1,1,0,0,N,-37.8261392,144.95900909,-37.82935,144.9535,,,-37.82823,144.96477,,,-37.81654,144.95615,,
435136115,1705/245 City Road,Southbank,3006,550,Apartment,2,2,0,0,N,-37.82658305,144.95970777,-37.82935,144.9535,,,-37.82823,144.96477,,,-37.81654,144.95615,,
435135167,908A/60 Dorcas Street,Southbank,3006,650,Apartment,2,2,1,1,N,-37.8304919,144.96782031,-37.83359,144.97709,,,-37.82823,144.96477,,,-37.8306,144.94974,,
434929647,1202B/58 Dorcas Street,Southbank,3006,600,Apartment,2,2,1,0,N,-37.8303663,144.96821731,-37.83359,144.97709,,,-37.82823,144.96477,,,-37.81654,144.95615,,
435134767,707A/60  Dorcas Street,Southbank,3006,480,Apartment,1,1,0,1,N,-37.8304919,144.96782031,-37.83359,144.97709,,,-37.82823,144.96477,,,-37.8306,144.94974,,
435034071,702/1 Balston Street,Southbank,3006,600,Apartment,2,2,1,0,N,-37.82527266,144.96152581,-37.82935,144.9535,,,-37.82823,144.96477,,,-37.81654,144.95615,,
434928519,7406/70 Southbank Boulevard,Southbank,3006,1150,Apartment,3,2,2,0,N,-37.82311857,144.96378368,-37.82935,144.9535,,,-37.82823,144.96477,,,-37.81654,144.95615,,
435133755,4101/245 City Road,Southbank,3006,625,Apartment,2,1,1,0,N,-37.82658305,144.95970777,-37.82935,144.9535,,,-37.82823,144.96477,,,-37.81654,144.95615,,
434926963,2115/70 Southbank Boulevard,Southbank,3006,650,Apartment,2,1,0,0,N,-37.82311857,144.96378368,-37.82935,144.9535,,,-37.82823,144.96477,,,-37.81654,144.95615,,
435117923,2903/151 City Road,Southbank,3006,520,Apartment,2,1,1,0,N,-37.82366125,144.96314422,-37.82935,144.9535,,,-37.82823,144.96477,,,-37.81654,144.95615,,
434171287,2804/201 Normanby Road,Southbank,3006,795,Apartment,2,2,1,0,N,-37.8284309,144.94974448,-37.82935,144.9535,,,-37.82823,144.96477,,,-37.8306,144.94974,,
435116187,1605/152 Sturt Street,Southbank,3006,580,Apartment,2,2,1,0,Y,-37.82548487,144.96648142,-37.83359,144.97709,,,-37.82823,144.96477,,,-37.81654,144.95615,,
435114923,3602/1 Balston Street,Southbank,3006,650,Apartment,2,2,1,1,N,-37.82527266,144.96152581,-37.82935,144.9535,,,-37.82823,144.96477,,,-37.81654,144.95615,,
435114807,1907/118 Kavanagh Street,Southbank,3006,410,Apartment,1,1,0,0,N,-37.82568571,144.96208357,-37.82935,144.9535,,,-37.82823,144.96477,,,-37.81654,144.95615,,
434925791,1102/1 Balston Street,Southbank,3006,630,Apartment,2,2,1,0,N,-37.82527266,144.96152581,-37.82935,144.9535,,,-37.82823,144.96477,,,-37.81654,144.95615,,
434601399,61/173 City Road,Southbank,3006,660,Apartment,3,1,1,0,N,-37.8244974,144.96222706,-37.82935,144.9535,,,-37.82823,144.96477,,,-37.81654,144.95615,,
434818363,901/11 Bale Circuit,Southbank,3006,550,Apartment,2,2,0,0,N,-37.82600071,144.96339512,-37.82935,144.9535,,,-37.82823,144.96477,,,-37.81654,144.95615,,
435019827,4404/60 Kavanagh Street,Southbank,3006,680,Apartment,2,2,1,0,N,-37.82423228,144.96355875,-37.82935,144.9535,,,-37.82823,144.96477,,,-37.81654,144.95615,,
435017839,280/88 Kavanagh Street,Southbank,3006,490,Apartment,1,1,1,0,Y,-37.82455586,144.96321109,-37.82935,144.9535,,,-37.82823,144.96477,,,-37.81654,144.95615,,
435015767,401/118 Kavanagh Street,Southbank,3006,420,Apartment,1,1,0,0,N,-37.82568571,144.96208357,-37.82935,144.9535,,,-37.82823,144.96477,,,-37.81654,144.95615,,
433953703,3504/201 Normanby Road,Southbank,3006,725,Apartment,2,2,1,0,N,-37.8284309,144.94974448,-37.82935,144.9535,,,-37.82823,144.96477,,,-37.8306,144.94974,,
434910979,906/70 Dorcas Street,Southbank,3006,420,Apartment,1,1,0,0,N,-37.8307136,144.96756509,-37.83359,144.97709,,,-37.82823,144.96477,,,-37.8306,144.94974,,
435014343,1003/180 City Road,Southbank,3006,470,Apartment,1,1,1,0,N,-37.82392899,144.96211578,-37.82935,144.9535,,,-37.82823,144.96477,,,-37.81654,144.95615,,
435013795,1213/60 Kavanagh Street,Southbank,3006,630,Apartment,2,2,0,1,N,-37.82423228,144.96355875,-37.82935,144.9535,,,-37.82823,144.96477,,,-37.81654,144.95615,,
435113151,1310/105 Clarendon St,Southbank,3006,420,Apartment,1,1,0,0,N,-37.82715384,144.95815523,-37.82935,144.9535,,,-37.82823,144.96477,,,-37.8306,144.94974,,
424669990,4206/105 Clarendon Street,Southbank,3006,595,Apartment,2,1,1,0,N,-37.827154,144.958164,-37.82935,144.9535,,,-37.82823,144.96477,,,-37.8306,144.94974,,
424629782,3501/241 City Road,Southbank,3006,450,Apartment,2,1,0,0,N,-37.82640939,144.95991157,-37.82935,144.9535,,,-37.82823,144.96477,,,-37.81654,144.95615,,
430529810,4409/1 Queensbridge Square,Southbank,3006,950,Apartment,2,2,2,0,Y,-37.82153375,144.96247138,-37.82935,144.9535,,,-37.82823,144.96477,,,-37.81654,144.95615,,
435011987,1103/33 Clarke Street,Southbank,3006,350,Apartment,1,1,0,0,N,-37.8261392,144.95900909,-37.82935,144.9535,,,-37.82823,144.96477,,,-37.81654,144.95615,,
435011731,1701/250 City Road,Southbank,3006,550,Apartment,2,2,0,0,N,-37.82577383,144.95971346,-37.82935,144.9535,,,-37.82823,144.96477,,,-37.81654,144.95615,,
435011391,2505/60 Kavanagh Street,Southbank,3006,550,Apartment,2,1,0,0,N,-37.82423228,144.96355875,-37.82935,144.9535,,,-37.82823,144.96477,,,-37.81654,144.95615,,
435110843,1803/70 Dorcas Street,Southbank,3006,650,Apartment,2,2,1,0,N,-37.8307136,144.96756509,-37.83359,144.97709,,,-37.82823,144.96477,,,-37.8306,144.94974,,
430784666,1914/22 Dorcas Street,Southbank,3006,450,Apartment,1,1,1,0,N,-37.83014831,144.96967421,-37.83359,144.97709,,,-37.82823,144.96477,,,-37.81654,144.95615,,
430741214,1504/61-63 Haig Street,Southbank,3006,575,Apartment,2,2,1,0,N,-37.82767911,144.9566944,-37.82935,144.9535,,,-37.82823,144.96477,,,-37.8306,144.94974,,
422431626,2003/133 City Road,Southbank,3006,640,Apartment,2,2,1,0,N,-37.8233897,144.9634642,-37.82935,144.9535,,,-37.82823,144.96477,,,-37.81654,144.95615,,
435109407,3506/45 Clarke Street,Southbank,3006,560,Apartment,2,2,0,0,N,-37.8267781,144.95947887,-37.82935,144.9535,,,-37.82823,144.96477,,,-37.8306,144.94974,,
434800679,1306/151 City Road,Southbank,3006,620,Apartment,2,2,1,1,N,-37.82366125,144.96314422,-37.82935,144.9535,,,-37.82823,144.96477,,,-37.81654,144.95615,,
435107771,2101/70 Dorcas Street,Southbank,3006,400,Apartment,1,1,0,0,N,-37.8307136,144.96756509,-37.83359,144.97709,,,-37.82823,144.96477,,,-37.8306,144.94974,,
434868899,75/8 Wells street,Southbank,3006,750,Apartment,2,2,2,0,N,-37.82618575,144.96891182,-37.83359,144.97709,,,-37.82823,144.96477,,,-37.81654,144.95615,,
435107675,"Level 35, 3501/7 Riverside Quay",Southbank,3006,850,Apartment,2,2,1,0,N,-37.82133424,144.96469819,-37.82935,144.9535,,,-37.82823,144.96477,,,-37.81654,144.95615,,
435107599,815/39 Coventry Street,Southbank,3006,380,Apartment,1,1,0,0,N,-37.82946945,144.96918143,-37.83359,144.97709,,,-37.82823,144.96477,,,-37.81654,144.95615,,
435107595,5110/18 Hoff Boulevard,Southbank,3006,450,Apartment,1,1,0,0,N,-37.82584323,144.96383218,-37.82935,144.9535,,,-37.82823,144.96477,,,-37.81654,144.95615,,
435107543,85/173 City Road,Southbank,3006,420,Apartment,1,1,0,0,Y,-37.8244974,144.96222706,-37.82935,144.9535,,,-37.82823,144.96477,,,-37.81654,144.95615,,
435106851,112/22 Kavanagh Street,Southbank,3006,850,Unit,3,2,1,0,Y,-37.82293216,144.96588849,-37.82935,144.9535,,,-37.82823,144.96477,,,-37.81654,144.95615,,
434900791,3104/61 Haig Street,Southbank,3006,560,Apartment,2,2,1,0,N,-37.82767911,144.9566944,-37.82935,144.9535,,,-37.82823,144.96477,,,-37.8306,144.94974,,
435000399,3113/70 Southbank Boulevard,Southbank,3006,580,Apartment,2,2,0,0,N,-37.82311857,144.96378368,-37.82935,144.9535,,,-37.82823,144.96477,,,-37.81654,144.95615,,
435101507,2410/45 Haig Street,Southbank,3006,520,Apartment,1,1,1,0,N,-37.82708412,144.95756381,-37.82935,144.9535,,,-37.82823,144.96477,,,-37.8306,144.94974,,
433627971,3204/283 City Road,Southbank,3006,700,Apartment,2,2,1,0,N,-37.82714434,144.95904856,-37.82935,144.9535,,,-37.82823,144.96477,,,-37.8306,144.94974,,
428906726,2904/250 City Road,Southbank,3006,480,Apartment,2,1,0,0,N,-37.82577383,144.95971346,-37.82935,144.9535,,,-37.82823,144.96477,,,-37.81654,144.95615,,
434788543,106/100 Kavanagh Street,Southbank,3006,460,Apartment,1,1,1,0,N,-37.82515858,144.96270148,-37.82935,144.9535,,,-37.82823,144.96477,,,-37.81654,144.95615,,
435099447,908/50 Haig Street,Southbank,3006,550,Apartment,2,1,1,0,N,-37.82688127,144.95707393,-37.82935,144.9535,,,-37.82823,144.96477,,,-37.8306,144.94974,,
434997427,1110/80 Clarendon Street,Southbank,3006,500,Apartment,1,1,1,0,N,-37.82708412,144.95756381,-37.82935,144.9535,,,-37.82823,144.96477,,,-37.8306,144.94974,,
435098203,1/23 Coventry Street,Southbank,3006,550,Apartment,1,1,1,0,Y,-37.82915667,144.97022955,-37.83359,144.97709,,,-37.82823,144.96477,,,-37.81654,144.95615,,
425580598,5006/7 Riverside Quay,Southbank,3006,650,Apartment,1,2,1,1,N,-37.821689,144.96459,-37.82935,144.9535,,,-37.82823,144.96477,,,-37.81654,144.95615,,
430348990,59/38 KAVANAGH STREET,Southbank,3006,600,Apartment,3,1,1,1,Y,-37.82385139,144.96424008,-37.82935,144.9535,,,-37.82823,144.96477,,,-37.81654,144.95615,,
434888479,1907/180 City Road,Southbank,3006,610,Apartment,2,2,1,0,N,-37.82392899,144.96211578,-37.82935,144.9535,,,-37.82823,144.96477,,,-37.81654,144.95615,,
435094683,2203/70 Dorcas Street,Southbank,3006,650,Apartment,2,2,1,0,Y,-37.8307136,144.96756509,-37.83359,144.97709,,,-37.82823,144.96477,,,-37.8306,144.94974,,
434991607,2705/1-9 Freshwater Place,Southbank,3006,585,Apartment,1,1,1,0,Y,-37.82153375,144.96247138,-37.82935,144.9535,,,-37.82823,144.96477,,,-37.81654,144.95615,,
434914987,5805/260 City Road,Southbank,3006,1050,Apartment,2,2,0,0,N,-37.82602393,144.95954774,-37.82935,144.9535,,,-37.82823,144.96477,,,-37.81654,144.95615,,
434916139,2804/260 City Road,Southbank,3006,870,Apartment,2,2,0,0,N,-37.82602393,144.95954774,-37.82935,144.9535,,,-37.82823,144.96477,,,-37.81654,144.95615,,
434916487,4005/260  City Road,Southbank,3006,1010,Apartment,2,2,1,0,N,-37.82602393,144.95954774,-37.82935,144.9535,,,-37.82823,144.96477,,,-37.81654,144.95615,,
434916639,1906/260 City Road,Southbank,3006,635,Apartment,1,1,0,0,N,-37.82602393,144.95954774,-37.82935,144.9535,,,-37.82823,144.96477,,,-37.81654,144.95615,,
434940423,5803/260 City Road,Southbank,3006,1100,Apartment,2,2,1,1,N,-37.82602393,144.95954774,-37.82935,144.9535,,,-37.82823,144.96477,,,-37.81654,144.95615,,
434883619,1909/70 Southbank Boulevard,Southbank,3006,550,Apartment,2,2,0,0,N,-37.82311857,144.96378368,-37.82935,144.9535,,,-37.82823,144.96477,,,-37.81654,144.95615,,
435090795,3905/11 Bale Circuit,Southbank,3006,650,Apartment,2,2,0,0,N,-37.82600071,144.96339512,-37.82935,144.9535,,,-37.82823,144.96477,,,-37.81654,144.95615,,
433967923,2802/201 Normanby Road,Southbank,3006,735,Apartment,2,2,1,0,N,-37.8284309,144.94974448,-37.82935,144.9535,,,-37.82823,144.96477,,,-37.8306,144.94974,,
435089879,2906/283 City Road,Southbank,3006,550,Apartment,2,1,0,0,N,-37.82714434,144.95904856,-37.82935,144.9535,,,-37.82823,144.96477,,,-37.8306,144.94974,,
434987255,809/80 Clarendon Street,Southbank,3006,550,Apartment,1,1,1,0,Y,-37.82708412,144.95756381,-37.82935,144.9535,,,-37.82823,144.96477,,,-37.8306,144.94974,,
435088203,2006/105 Clarendon Street,Southbank,3006,700,Apartment,2,1,1,0,N,-37.82715384,144.95815523,-37.82935,144.9535,,,-37.82823,144.96477,,,-37.8306,144.94974,,
432515202,2811/70 Southbank Boulevard,Southbank,3006,490,Apartment,1,1,0,1,N,-37.82311857,144.96378368,-37.82935,144.9535,,,-37.82823,144.96477,,,-37.81654,144.95615,,
435085815,2113/151 City Road,Southbank,3006,600,Apartment,2,2,1,1,N,-37.82366125,144.96314422,-37.82935,144.9535,,,-37.82823,144.96477,,,-37.81654,144.95615,,
435085759,4503/7 Riverside Quay,Southbank,3006,553,Apartment,1,1,1,0,N,-37.82133424,144.96469819,-37.82935,144.9535,,,-37.82823,144.96477,,,-37.81654,144.95615,,
435084559,1701a/60 Dorcas Street,Southbank,3006,400,Apartment,1,1,0,0,N,-37.8304919,144.96782031,-37.83359,144.97709,,,-37.82823,144.96477,,,-37.8306,144.94974,,
434432311,2002/63 Haig Street,Southbank,3006,450,Apartment,1,1,0,0,N,-37.82767911,144.9566944,-37.82935,144.9535,,,-37.82823,144.96477,,,-37.8306,144.94974,,
434575287,3306/70 Southbank Boulevard,Southbank,3006,540,Apartment,2,1,0,0,N,-37.82311857,144.96378368,-37.82935,144.9535,,,-37.82823,144.96477,,,-37.81654,144.95615,,
421249274,2212/1 Freshwater Place,Southbank,3006,850,Apartment,2,2,1,0,Y,-37.821314,144.962106,-37.82935,144.9535,,,-37.82823,144.96477,,,-37.81654,144.95615,,
434978135,2109/70 Southbank Boulevard,Southbank,3006,650,Apartment,2,2,0,0,N,-37.82311857,144.96378368,-37.82935,144.9535,,,-37.82823,144.96477,,,-37.81654,144.95615,,
435080983,1106/180 City Road,Southbank,3006,600,Apartment,2,2,1,1,N,-37.82392899,144.96211578,-37.82935,144.9535,,,-37.82823,144.96477,,,-37.81654,144.95615,,
435080807,3606/45 Clarke Street,Southbank,3006,650,Apartment,2,2,0,0,Y,-37.8267781,144.95947887,-37.82935,144.9535,,,-37.82823,144.96477,,,-37.8306,144.94974,,
435080755,417/250 St Kilda Road,Southbank,3006,1800,Apartment,3,2,2,0,N,-37.82591757,144.96955431,-37.83359,144.97709,,,-37.82823,144.96477,,,-37.81654,144.95615,,
414440495,2205/58 Clarke Street,Southbank,3006,500,Apartment,2,1,0,0,N,-37.8278607,144.95939208,-37.82935,144.9535,,,-37.82823,144.96477,,,-37.8306,144.94974,,
431368394,5505/18 Hoff Boulevard,Southbank,3006,1300,Apartment,3,2,2,0,N,-37.82581455,144.96382241,-37.82935,144.9535,,,-37.82823,144.96477,,,-37.81654,144.95615,,
435077971,2108/9 Power Street,Southbank,3006,420,Apartment,1,1,0,0,N,-37.82289646,144.9612089,-37.82935,144.9535,,,-37.82823,144.96477,,,-37.81654,144.95615,,
435076771,6607/7 Riverside Quay,Southbank,3006,1200,Apartment,2,2,2,0,N,-37.82133424,144.96469819,-37.82935,144.9535,,,-37.82823,144.96477,,,-37.81654,144.95615,,
435076527,803/60 Dorcas Street,Southbank,3006,700,Apartment,2,2,1,0,Y,-37.8304919,144.96782031,-37.83359,144.97709,,,-37.82823,144.96477,,,-37.8306,144.94974,,
435076519,2704/8 Kavanagh Street,Southbank,3006,1100,Apartment,2,2,1,0,N,-37.82258259,144.96666778,-37.82935,144.9535,,,-37.82823,144.96477,,,-37.81654,144.95615,,
434776291,3114/9 Power Street,Southbank,3006,450,Apartment,1,1,0,0,N,-37.82289646,144.9612089,-37.82935,144.9535,,,-37.82823,144.96477,,,-37.81654,144.95615,,
435075227,3802/1 Balston Street,Southbank,3006,680,Apartment,2,2,1,0,N,-37.82527266,144.96152581,-37.82935,144.9535,,,-37.82823,144.96477,,,-37.81654,144.95615,,
435073455,2503/245 City Road,Southbank,3006,550,Apartment,2,2,0,0,N,-37.82658305,144.95970777,-37.82935,144.9535,,,-37.82823,144.96477,,,-37.81654,144.95615,,
435071415,5112/70 Southbank Boulevard,Southbank,3006,580,Apartment,2,2,0,0,N,-37.82311857,144.96378368,-37.82935,144.9535,,,-37.82823,144.96477,,,-37.81654,144.95615,,
435069775,303/1 Queensbridge Square,Southbank,3006,550,Apartment,1,1,1,0,N,-37.82153375,144.96247138,-37.82935,144.9535,,,-37.82823,144.96477,,,-37.81654,144.95615,,
434774867,2211/1 Balston Street,Southbank,3006,600,Apartment,2,2,1,1,N,-37.82527266,144.96152581,-37.82935,144.9535,,,-37.82823,144.96477,,,-37.81654,144.95615,,
434877887,18/100 Wells Street,Southbank,3006,530,Apartment,2,1,1,0,N,-37.82796007,144.96832237,-37.83359,144.97709,,,-37.82823,144.96477,,,-37.81654,144.95615,,
434878107,1605/63 Haig Street,Southbank,3006,550,Apartment,2,2,1,0,N,-37.82767911,144.9566944,-37.82935,144.9535,,,-37.82823,144.96477,,,-37.8306,144.94974,,
435069215,165/22 Kavanagh Street,Southbank,3006,650,Apartment,3,1,1,0,Y,-37.82293216,144.96588849,-37.82935,144.9535,,,-37.82823,144.96477,,,-37.81654,144.95615,,
431715114,1911/105 Clarendon,Southbank,3006,560,Apartment,2,1,0,0,N,-37.82715384,144.95815523,-37.82935,144.9535,,,-37.82823,144.96477,,,-37.8306,144.94974,,
434973583,2701/9 Power Street,Southbank,3006,530,Apartment,2,1,0,0,N,-37.82289646,144.9612089,-37.82935,144.9535,,,-37.82823,144.96477,,,-37.81654,144.95615,,
434967083,126/173 City Road,Southbank,3006,430,Apartment,1,1,0,0,N,-37.8244974,144.96222706,-37.82935,144.9535,,,-37.82823,144.96477,,,-37.81654,144.95615,,
430527394,2004/61-63 Haig Street,Southbank,3006,600,Apartment,2,2,1,0,N,-37.82767911,144.9566944,-37.82935,144.9535,,,-37.82823,144.96477,,,-37.8306,144.94974,,
434965983,8204/70 Southbank Boulevard,Southbank,3006,1700,Apartment,3,2,1,0,Y,-37.82311857,144.96378368,-37.82935,144.9535,,,-37.82823,144.96477,,,-37.81654,144.95615,,
434965587,3516/70 Southbank Boulevard,Southbank,3006,600,Apartment,2,2,0,0,N,-37.82311857,144.96378368,-37.82935,144.9535,,,-37.82823,144.96477,,,-37.81654,144.95615,,
435067035,1705/283 City Road,Southbank,3006,650,Apartment,2,2,2,0,N,-37.82714434,144.95904856,-37.82935,144.9535,,,-37.82823,144.96477,,,-37.8306,144.94974,,
435065975,2215/70 Southbank Boulevard,Southbank,3006,520,Apartment,2,1,0,0,N,-37.82311857,144.96378368,-37.82935,144.9535,,,-37.82823,144.96477,,,-37.81654,144.95615,,
435063927,3908E/18  Hoff Blvd,Southbank,3006,700,Apartment,2,2,0,0,Y,-37.82584323,144.96383218,-37.82935,144.9535,,,-37.82823,144.96477,,,-37.81654,144.95615,,
435062263,1501/56 Dorcas Street,Southbank,3006,580,Apartment,2,1,1,0,N,-37.8303663,144.96821731,-37.83359,144.97709,,,-37.82823,144.96477,,,-37.81654,144.95615,,
435060467,2204/1 Balston Street,Southbank,3006,480,Apartment,1,1,0,0,N,-37.82527266,144.96152581,-37.82935,144.9535,,,-37.82823,144.96477,,,-37.81654,144.95615,,
435059471,2204/250 City Road,Southbank,3006,475,Apartment,2,1,0,0,N,-37.82577383,144.95971346,-37.82935,144.9535,,,-37.82823,144.96477,,,-37.81654,144.95615,,
434956851,1507/1 Balston Street,Southbank,3006,620,Apartment,2,2,1,0,N,-37.82527266,144.96152581,-37.82935,144.9535,,,-37.82823,144.96477,,,-37.81654,144.95615,,
434170603,2205/201 Normanby Road,Southbank,3006,625,Apartment,2,2,0,0,N,-37.8284309,144.94974448,-37.82935,144.9535,,,-37.82823,144.96477,,,-37.8306,144.94974,,
434564011,3803/201 Normanby Road,Southbank,3006,1100,Apartment,3,2,1,0,N,-37.8284309,144.94974448,-37.82935,144.9535,,,-37.82823,144.96477,,,-37.8306,144.94974,,
434852031,3211/1 Balston Street,Southbank,3006,610,Apartment,2,2,1,1,N,-37.82527266,144.96152581,-37.82935,144.9535,,,-37.82823,144.96477,,,-37.81654,144.95615,,
435057675,5401/70 Southbank Boulevard,Southbank,3006,580,Apartment,1,1,0,0,Y,-37.82311857,144.96378368,-37.82935,144.9535,,,-37.82823,144.96477,,,-37.81654,144.95615,,
434851571,8008/70 Southbank Boulevard,Southbank,3006,1400,Apartment,3,2,1,0,N,-37.82311857,144.96378368,-37.82935,144.9535,,,-37.82823,144.96477,,,-37.81654,144.95615,,
420693810,3601/1 Freshwater Place,Southbank,3006,1100,Apartment,3,2,2,1,Y,-37.821314,144.962106,-37.82935,144.9535,,,-37.82823,144.96477,,,-37.81654,144.95615,,
435056723,4704/18 Hoff Boulevard,Southbank,3006,650,Apartment,2,2,0,0,N,-37.82584323,144.96383218,-37.82935,144.9535,,,-37.82823,144.96477,,,-37.81654,144.95615,,
435054747,605/58 Clarke Street,Southbank,3006,400,Apartment,1,1,0,0,N,-37.8278607,144.95939208,-37.82935,144.9535,,,-37.82823,144.96477,,,-37.8306,144.94974,,
434988187,301/221 Sturt Street,Southbank,3006,420,Apartment,1,1,1,0,N,-37.82970098,144.96580908,-37.84054,144.9627,,,-37.82823,144.96477,,,-37.8306,144.94974,,
432644518,1003/75 Coventry Street,Southbank,3006,450,Apartment,1,1,1,0,N,-37.82985664,144.96785078,-37.83359,144.97709,,,-37.82823,144.96477,,,-37.81654,144.95615,,
435051511,1402/12-16 Kavanagh Street,Southbank,3006,690,Apartment,2,2,1,0,Y,-37.82271427,144.96637059,-37.82935,144.9535,,,-37.82823,144.96477,,,-37.81654,144.95615,,
435050111,1701/9 Power Street,Southbank,3006,520,Apartment,2,1,0,1,N,-37.82289646,144.9612089,-37.82935,144.9535,,,-37.82823,144.96477,,,-37.81654,144.95615,,
435049391,3706/283 City Road,Southbank,3006,850,Apartment,3,3,1,0,N,-37.82714434,144.95904856,-37.82935,144.9535,,,-37.82823,144.96477,,,-37.8306,144.94974,,
425769814,2304/63 Haig Street,Southbank,3006,559,Apartment,2,2,1,0,N,-37.82767911,144.9566944,-37.82935,144.9535,,,-37.82823,144.96477,,,-37.8306,144.94974,,
429119762,705/83 Queens Bridge Street,Southbank,3006,700,Apartment,3,2,1,0,N,-37.82377185,144.96092287,-37.82935,144.9535,,,-37.82823,144.96477,,,-37.81654,144.95615,,
435048563,1703/70 Southbank Boulevard,Southbank,3006,560,Apartment,2,2,0,0,N,-37.82311857,144.96378368,-37.82935,144.9535,,,-37.82823,144.96477,,,-37.81654,144.95615,,
434735155,3204/63 Haig Street,Southbank,3006,580,Apartment,2,2,1,0,N,-37.82767911,144.9566944,-37.82935,144.9535,,,-37.82823,144.96477,,,-37.8306,144.94974,,
435145315,3401/245 City Road,Southbank,3006,570,Apartment,2,1,0,0,N,-37.82658305,144.95970777,-37.82935,144.9535,,,-37.82823,144.96477,,,-37.81654,144.95615,,
435125907,2704/245 City Road,Southbank,3006,560,Apartment,2,2,0,0,N,-37.82658305,144.95970777,-37.82935,144.9535,,,-37.82823,144.96477,,,-37.81654,144.95615,,
435114115,416/65 Coventry Street,Southbank,3006,360,Apartment,1,1,0,0,N,-37.82985664,144.96785078,-37.83359,144.97709,,,-37.82823,144.96477,,,-37.81654,144.95615,,
435107287,1202W/48 Balston Street,Southbank,3006,460,Apartment,1,1,0,0,N,-37.82673399,144.96242262,-37.82935,144.9535,,,-37.82823,144.96477,,,-37.81654,144.95615,,
435088855,2305/245 City Road,Southbank,3006,580,Apartment,2,2,0,0,N,-37.82658305,144.95970777,-37.82935,144.9535,,,-37.82823,144.96477,,,-37.81654,144.95615,,
432438450,3809/241 City Road,Southbank,3006,580,Apartment,2,1,1,0,N,-37.82640939,144.95991157,-37.82935,144.9535,,,-37.82823,144.96477,,,-37.81654,144.95615,,
432140030,1106/245 City Road,Southbank,3006,430,Apartment,1,1,0,0,N,-37.82658305,144.95970777,-37.82935,144.9535,,,-37.82823,144.96477,,,-37.81654,144.95615,,
434829795,108/221 Sturt Street,Southbank,3006,500,Apartment,2,1,1,0,N,-37.82970098,144.96580908,-37.84054,144.9627,,,-37.82823,144.96477,,,-37.8306,144.94974,,
433851043,619/65 Coventry Street,Southbank,3006,450,Apartment,1,1,1,0,Y,-37.82985664,144.96785078,-37.83359,144.97709,,,-37.82823,144.96477,,,-37.81654,144.95615,,
434672439,1001/260 City Road,Southbank,3006,695,Apartment,1,1,1,0,N,-37.82602393,144.95954774,-37.82935,144.9535,,,-37.82823,144.96477,,,-37.81654,144.95615,,
434833763,2404/80 Clarendon,Southbank,3006,670,Apartment,2,2,1,0,N,-37.82708412,144.95756381,-37.82935,144.9535,,,-37.82823,144.96477,,,-37.8306,144.94974,,
430570422,904/57-61 city Road,Southbank,3006,380,Apartment,1,1,0,0,N,-37.82204285,144.96591085,-37.82935,144.9535,,,-37.82823,144.96477,,,-37.81654,144.95615,,
435004587,1302/45 Clarke Street,Southbank,3006,690,Apartment,2,2,1,0,Y,-37.8267781,144.95947887,-37.82935,144.9535,,,-37.82823,144.96477,,,-37.8306,144.94974,,
434269291,1210/7 Riverside Quay,Southbank,3006,650,Apartment,1,1,1,0,N,-37.82133424,144.96469819,-37.82935,144.9535,,,-37.82823,144.96477,,,-37.81654,144.95615,,
434935759,1002/245 City Road,Southbank,3006,625,Apartment,2,2,1,0,N,-37.82658305,144.95970777,-37.82935,144.9535,,,-37.82823,144.96477,,,-37.81654,144.95615,,
434932643,1805/70 Dorcas Street,Southbank,3006,590,Apartment,2,2,1,0,N,-37.8307136,144.96756509,-37.83359,144.97709,,,-37.82823,144.96477,,,-37.8306,144.94974,,
435115643,366/183 City Road,Southbank,3006,570,Apartment,2,2,1,1,N,-37.8248302,144.96183578,-37.82935,144.9535,,,-37.82823,144.96477,,,-37.81654,144.95615,,
435115083,1603/241 City Road,Southbank,3006,460,Apartment,1,1,0,0,N,-37.82640939,144.95991157,-37.82935,144.9535,,,-37.82823,144.96477,,,-37.81654,144.95615,,
435088919,1007/118 Kavanagh Street,Southbank,3006,420,Apartment,1,1,0,0,N,-37.82568571,144.96208357,-37.82935,144.9535,,,-37.82823,144.96477,,,-37.81654,144.95615,,
435085179,70/183 City Road,Southbank,3006,800,Apartment,3,2,2,0,N,-37.8248302,144.96183578,-37.82935,144.9535,,,-37.82823,144.96477,,,-37.81654,144.95615,,
435080051,116/88 Kavanagh Street,Southbank,3006,520,Apartment,2,1,1,0,N,-37.82455586,144.96321109,-37.82935,144.9535,,,-37.82823,144.96477,,,-37.81654,144.95615,,
