id,address,suburb,postcode,price,propertyType,bedrooms,bathrooms,parkingSpaces,studies,furnished,latitude,longitude,closest_primary_lat,closest_primary_long,closest_secondary_lat,closest_secondary_long,closest_train_lat,closest_train_long,closest_tram_lat,closest_tram_long,closest_bus_lat,closest_bus_long,closest_park_lat,closest_park_long
435102555,3213/628 Flinders Street,Docklands,3008,600,Apartment,2,1,0,0,N,-37.82128446,144.9535118,-37.82935,144.9535,-37.74119,144.94274,-37.817936,144.951411,-37.821471,144.953608,-37.819325,144.953509,-37.81878617,144.9692956
435093895,609/103 South Wharf Drive,Docklands,3008,650,Apartment,2,2,1,0,N,-37.82229622,144.9346128,-37.81271,144.94055,-37.83201,144.93204,-37.807419,144.94257,-37.820801,144.942039,-37.82222,144.933002,-37.83083197,144.913456
435093311,S405/8 Waterview walk,Docklands,3008,550,Apartment,2,1,1,0,N,-37.81969896,144.9481307,-37.81271,144.94055,-37.74119,144.94274,-37.817936,144.951411,-37.820797,144.948038,-37.820438,144.949115,-37.81878617,144.9692956
435074635,207/3 AQUITANIA WAY,Docklands,3008,650,Apartment,1,1,0,0,N,-37.81381736,144.9422244,-37.81271,144.94055,-37.74119,144.94274,-37.807419,144.94257,-37.813312,144.941509,-37.81226,144.942663,-37.81878617,144.9692956
435072143,28  Cumberland Street,Docklands,3008,1100,Apartment,2,2,1,0,Y,-37.81960548,144.942763,-37.81271,144.94055,-37.74119,144.94274,-37.817936,144.951411,-37.820801,144.942039,-37.823685,144.941027,-37.84557547,144.9391704
435055031,1410/18 Waterview Walk,Docklands,3008,480,Apartment,1,1,1,0,N,-37.81916802,144.9475704,-37.81271,144.94055,-37.74119,144.94274,-37.817936,144.951411,-37.820797,144.948038,-37.820438,144.949115,-37.81878617,144.9692956
435044135,2605N/883 Collins St,Docklands,3008,480,Apartment,1,1,0,0,N,-37.82170747,144.9431425,-37.81271,144.94055,-37.74119,144.94274,-37.817936,144.951411,-37.820801,144.942039,-37.823685,144.941027,-37.84557547,144.9391704
435042479,226/57 Spencer Street,Docklands,3008,650,Apartment,2,2,1,0,N,-37.82004642,144.9542893,-37.82935,144.9535,-37.74119,144.94274,-37.817936,144.951411,-37.818767,144.954092,-37.819325,144.953509,-37.81878617,144.9692956
435034775,1401/889 Collins St,Docklands,3008,590,Unit,2,1,1,0,N,-37.82139636,144.9420246,-37.81271,144.94055,-37.83201,144.93204,-37.817936,144.951411,-37.820801,144.942039,-37.823685,144.941027,-37.84557547,144.9391704
435029619,811/628 Flinders St,Docklands,3008,460,Apartment,1,1,0,0,N,-37.82128446,144.9535118,-37.82935,144.9535,-37.74119,144.94274,-37.817936,144.951411,-37.821471,144.953608,-37.819325,144.953509,-37.81878617,144.9692956
435012091,1301n/883 Collins Street,Docklands,3008,575,Apartment,2,1,1,0,N,-37.82170747,144.9431425,-37.81271,144.94055,-37.74119,144.94274,-37.817936,144.951411,-37.820801,144.942039,-37.823685,144.941027,-37.84557547,144.9391704
432754446,1408/103 South Wharf Drive,Docklands,3008,580,Apartment,2,1,1,0,N,-37.82229622,144.9346128,-37.81271,144.94055,-37.83201,144.93204,-37.807419,144.94257,-37.820801,144.942039,-37.82222,144.933002,-37.83083197,144.913456
435001551,801/387 Docklands Drive,Docklands,3008,800,Apartment,2,2,1,0,Y,-37.81388176,144.9407536,-37.81271,144.94055,-37.74119,144.94274,-37.807419,144.94257,-37.813781,144.940508,-37.811836,144.941095,-37.81878617,144.9692956
434978231,1606N/889 Collins Street,Docklands,3008,630,Apartment,2,1,1,0,N,-37.82139636,144.9420246,-37.81271,144.94055,-37.83201,144.93204,-37.817936,144.951411,-37.820801,144.942039,-37.823685,144.941027,-37.84557547,144.9391704
434956463,3601/628 Flinders Street,Docklands,3008,480,Apartment,1,1,0,0,N,-37.82128446,144.9535118,-37.82935,144.9535,-37.74119,144.94274,-37.817936,144.951411,-37.821471,144.953608,-37.819325,144.953509,-37.81878617,144.9692956
434949359,608/81 South Wharf Drive,Docklands,3008,307,Apartment,1,1,1,0,N,-37.82251954,144.9358516,-37.81271,144.94055,-37.83201,144.93204,-37.817936,144.951411,-37.820801,144.942039,-37.822729,144.936373,-37.84557547,144.9391704
434833771,2711/915 Collins street,Docklands,3008,850,Apartment,2,2,1,0,Y,-37.82063472,144.9401256,-37.81271,144.94055,-37.83201,144.93204,-37.817936,144.951411,-37.820801,144.942039,-37.823559,144.939463,-37.84557547,144.9391704
434387555,702IF/381 Docklands Drive,Docklands,3008,590,Apartment,2,1,1,0,N,-37.81361769,144.9414493,-37.81271,144.94055,-37.74119,144.94274,-37.807419,144.94257,-37.813312,144.941509,-37.811836,144.941095,-37.81878617,144.9692956
434970723,3813/628 Flinders Street,Docklands,3008,625,Apartment,2,1,0,0,N,-37.82128446,144.9535118,-37.82935,144.9535,-37.74119,144.94274,-37.817936,144.951411,-37.821471,144.953608,-37.819325,144.953509,-37.81878617,144.9692956
434970043,3911/628 Flinders Street,Docklands,3008,660,Apartment,2,2,1,0,N,-37.82128446,144.9535118,-37.82935,144.9535,-37.74119,144.94274,-37.817936,144.951411,-37.821471,144.953608,-37.819325,144.953509,-37.81878617,144.9692956
430074758,3211/628 Flinders St,Docklands,3008,460,Apartment,1,1,0,0,N,-37.82128446,144.9535118,-37.82935,144.9535,-37.74119,144.94274,-37.817936,144.951411,-37.821471,144.953608,-37.819325,144.953509,-37.81878617,144.9692956
435118651,2408B/100 Harbour Esplanade,Docklands,3008,430,Studio,0,1,0,0,Y,-37.81830502,144.9469655,-37.81271,144.94055,-37.74119,144.94274,-37.817936,144.951411,-37.817819,144.946246,-37.820438,144.949115,-37.81878617,144.9692956
428656186,716/8 Marmion Place,Docklands,3008,650,Apartment,2,1,1,0,Y,-37.81352594,144.9424518,-37.81271,144.94055,-37.74119,144.94274,-37.807419,144.94257,-37.813312,144.941509,-37.81226,144.942663,-37.81878617,144.9692956
429850378,100 Harbour Esplanade,Docklands,3008,600,Apartment,2,1,0,0,N,-37.81806525,144.9466091,-37.81271,144.94055,-37.74119,144.94274,-37.817936,144.951411,-37.817819,144.946246,-37.820438,144.949115,-37.81878617,144.9692956
432036866,1105N/889 Collins St,Docklands,3008,530,Apartment,1,1,0,0,Y,-37.82139636,144.9420246,-37.81271,144.94055,-37.83201,144.93204,-37.817936,144.951411,-37.820801,144.942039,-37.823685,144.941027,-37.84557547,144.9391704
430448950,3211E/888 Collins St,Docklands,3008,680,Apartment,2,2,1,0,N,-37.82057553,144.9419927,-37.81271,144.94055,-37.74119,144.94274,-37.817936,144.951411,-37.820801,144.942039,-37.823685,144.941027,-37.84557547,144.9391704
435131063,1505/8 Marmion Place,Docklands,3008,500,Apartment,1,1,1,0,Y,-37.81352594,144.9424518,-37.81271,144.94055,-37.74119,144.94274,-37.807419,144.94257,-37.813312,144.941509,-37.81226,144.942663,-37.81878617,144.9692956
420103546,2109E/888 Collins Street,Docklands,3008,450,Apartment,1,1,0,0,N,-37.82057553,144.9419927,-37.81271,144.94055,-37.74119,144.94274,-37.817936,144.951411,-37.820801,144.942039,-37.823685,144.941027,-37.84557547,144.9391704
434911987,1607/241 Harbour Esplanade,Docklands,3008,420,Apartment,1,1,1,0,N,-37.8131749,144.9431612,-37.81271,144.94055,-37.74119,144.94274,-37.807419,144.94257,-37.813312,144.941509,-37.81226,144.942663,-37.81878617,144.9692956
409235935,1107/60 Siddeley Street,Docklands,3008,900,Apartment,3,2,1,0,N,-37.82269215,144.9525182,-37.82935,144.9535,-37.74119,144.94274,-37.817936,144.951411,-37.821726,144.953215,-37.819325,144.953509,-37.81878617,144.9692956
435108759,1104/8 Pearl River Road,Docklands,3008,450,Apartment,1,1,0,0,N,-37.81533379,144.938008,-37.81271,144.94055,-37.74119,144.94274,-37.807419,144.94257,-37.814345,144.938754,-37.811836,144.941095,-37.83083197,144.913456
431962030,304/30 Rakaia Way,Docklands,3008,800,Apartment,2,2,2,0,Y,-37.81468792,144.9410833,-37.81271,144.94055,-37.74119,144.94274,-37.807419,144.94257,-37.813781,144.940508,-37.811836,144.941095,-37.81878617,144.9692956
430379898,1314/421 Docklands Drive,Docklands,3008,650,Apartment,2,2,1,0,N,-37.81449698,144.9397497,-37.81271,144.94055,-37.74119,144.94274,-37.807419,144.94257,-37.814345,144.938754,-37.811836,144.941095,-37.81878617,144.9692956
434884631,1416/100 Harbour Esplanade,Docklands,3008,500,Apartment,1,1,1,0,N,-37.81830502,144.9469655,-37.81271,144.94055,-37.74119,144.94274,-37.817936,144.951411,-37.817819,144.946246,-37.820438,144.949115,-37.81878617,144.9692956
422090274,2106E/888 Collins Street,Docklands,3008,630,Apartment,2,1,1,0,N,-37.82057553,144.9419927,-37.81271,144.94055,-37.74119,144.94274,-37.817936,144.951411,-37.820801,144.942039,-37.823685,144.941027,-37.84557547,144.9391704
428321650,2107E/888 Collins St,Docklands,3008,500,Apartment,1,1,1,1,N,-37.82057553,144.9419927,-37.81271,144.94055,-37.74119,144.94274,-37.817936,144.951411,-37.820801,144.942039,-37.823685,144.941027,-37.84557547,144.9391704
435091435,2602/1-13 Point Park Crescent,Docklands,3008,690,Apartment,2,2,1,0,N,-37.82369682,144.9413496,-37.81271,144.94055,-37.83201,144.93204,-37.817936,144.951411,-37.820801,144.942039,-37.823685,144.941027,-37.84557547,144.9391704
426183822,804/387 Docklands Drive,Docklands,3008,430,Apartment,1,1,0,0,N,-37.81388176,144.9407536,-37.81271,144.94055,-37.74119,144.94274,-37.807419,144.94257,-37.813781,144.940508,-37.811836,144.941095,-37.81878617,144.9692956
428764466,601/915 Collins Street,Docklands,3008,600,Apartment,1,1,0,1,Y,-37.82063472,144.9401256,-37.81271,144.94055,-37.83201,144.93204,-37.817936,144.951411,-37.820801,144.942039,-37.823559,144.939463,-37.84557547,144.9391704
432220786,2409E/888 Collins St,Docklands,3008,460,Apartment,1,1,0,0,N,-37.82057553,144.9419927,-37.81271,144.94055,-37.74119,144.94274,-37.817936,144.951411,-37.820801,144.942039,-37.823685,144.941027,-37.84557547,144.9391704
430156734,305E/888 Collins St,Docklands,3008,420,Apartment,1,1,0,0,N,-37.82057553,144.9419927,-37.81271,144.94055,-37.74119,144.94274,-37.817936,144.951411,-37.820801,144.942039,-37.823685,144.941027,-37.84557547,144.9391704
434447611,1005E/888 Collins St,Docklands,3008,650,Apartment,2,2,1,0,N,-37.82057553,144.9419927,-37.81271,144.94055,-37.74119,144.94274,-37.817936,144.951411,-37.820801,144.942039,-37.823685,144.941027,-37.84557547,144.9391704
430005662,3504E/888 Collins St,Docklands,3008,680,Apartment,2,2,1,0,N,-37.82057553,144.9419927,-37.81271,144.94055,-37.74119,144.94274,-37.817936,144.951411,-37.820801,144.942039,-37.823685,144.941027,-37.84557547,144.9391704
429274634,511N/889 Collins St,Docklands,3008,440,Apartment,1,1,0,0,N,-37.82139636,144.9420246,-37.81271,144.94055,-37.83201,144.93204,-37.817936,144.951411,-37.820801,144.942039,-37.823685,144.941027,-37.84557547,144.9391704
434798803,204/8 Waterview Walk,Docklands,3008,530,Other,2,1,1,0,N,-37.81969896,144.9481307,-37.81271,144.94055,-37.74119,144.94274,-37.817936,144.951411,-37.820797,144.948038,-37.820438,144.949115,-37.81878617,144.9692956
435003375,1505/100 Harbour Esplanade,Docklands,3008,760,Apartment,2,2,2,0,N,-37.81830502,144.9469655,-37.81271,144.94055,-37.74119,144.94274,-37.817936,144.951411,-37.817819,144.946246,-37.820438,144.949115,-37.81878617,144.9692956
435001903,2015/628 Flinders Street,Docklands,3008,620,Apartment,2,1,0,0,N,-37.82128446,144.9535118,-37.82935,144.9535,-37.74119,144.94274,-37.817936,144.951411,-37.821471,144.953608,-37.819325,144.953509,-37.81878617,144.9692956
429353778,1212N/883 Collins St,Docklands,3008,580,Apartment,2,1,0,0,N,-37.82170747,144.9431425,-37.81271,144.94055,-37.74119,144.94274,-37.817936,144.951411,-37.820801,144.942039,-37.823685,144.941027,-37.84557547,144.9391704
429653178,609/628 Flinders St,Docklands,3008,440,Unit,1,1,0,0,N,-37.82137098,144.953224,-37.82935,144.9535,-37.74119,144.94274,-37.817936,144.951411,-37.821726,144.953215,-37.819325,144.953509,-37.81878617,144.9692956
434983943,1106/8  Pearl River Rd,Docklands,3008,450,Apartment,1,1,0,0,N,-37.81533379,144.938008,-37.81271,144.94055,-37.74119,144.94274,-37.807419,144.94257,-37.814345,144.938754,-37.811836,144.941095,-37.83083197,144.913456
429477550,207/628 Flinders St,Docklands,3008,420,Apartment,1,1,0,0,N,-37.82137098,144.953224,-37.82935,144.9535,-37.74119,144.94274,-37.817936,144.951411,-37.821726,144.953215,-37.819325,144.953509,-37.81878617,144.9692956
434967543,1611n/883 Collins St,Docklands,3008,650,Apartment,2,2,1,0,N,-37.82170747,144.9431425,-37.81271,144.94055,-37.74119,144.94274,-37.817936,144.951411,-37.820801,144.942039,-37.823685,144.941027,-37.84557547,144.9391704
427724530,1405W/888 Collins St,Docklands,3008,500,Apartment,2,1,0,0,N,-37.82057553,144.9419927,-37.81271,144.94055,-37.74119,144.94274,-37.817936,144.951411,-37.820801,144.942039,-37.823685,144.941027,-37.84557547,144.9391704
434918183,3410/628 Flinders Street,Docklands,3008,600,Apartment,2,1,0,0,N,-37.82128446,144.9535118,-37.82935,144.9535,-37.74119,144.94274,-37.817936,144.951411,-37.821471,144.953608,-37.819325,144.953509,-37.81878617,144.9692956
428332038,808N/889 Collins St,Docklands,3008,650,Apartment,2,2,1,0,N,-37.82139636,144.9420246,-37.81271,144.94055,-37.83201,144.93204,-37.817936,144.951411,-37.820801,144.942039,-37.823685,144.941027,-37.84557547,144.9391704
435022647,3010 / 628 Flinders Street,Docklands,3008,660,Apartment,2,1,0,0,N,-37.82128446,144.9535118,-37.82935,144.9535,-37.74119,144.94274,-37.817936,144.951411,-37.821471,144.953608,-37.819325,144.953509,-37.81878617,144.9692956
434943659,74 Austin Street,Seddon,3011,495,House,3,2,0,0,N,-37.805504,144.892543,-37.79838,144.89267,-37.79104,144.89376,-37.802505,144.891472,-37.799841,144.899736,-37.805517,144.892102,-37.82913174,144.8960785
430179874,1/12 Admiral Street,Seddon,3011,750,Townhouse,3,3,2,0,N,-37.80430688,144.8934848,-37.79838,144.89267,-37.79104,144.89376,-37.802505,144.891472,-37.799841,144.899736,-37.8035,144.894215,-37.78018344,144.8972438
434941739,5/5 Empire Street,Footscray,3011,350,Apartment,2,1,1,0,N,-37.79032755,144.8909763,-37.79582,144.88522,-37.79104,144.89376,-37.802505,144.891472,-37.790551,144.889723,-37.791394,144.890493,-37.78018344,144.8972438
434086615,1/30 Trugo Lane,Footscray,3011,440,Apartment,2,1,0,0,N,-37.80146565,144.8994683,-37.8064,144.90025,-37.79104,144.89376,-37.801083,144.903199,-37.801367,144.90092,-37.800946,144.899535,-37.78018344,144.8972438
435143643,2/49 Hyde Street,Footscray,3011,360,Apartment,2,1,1,0,N,-37.805308,144.901249,-37.8064,144.90025,-37.79104,144.89376,-37.801083,144.903199,-37.801367,144.90092,-37.804642,144.901134,-37.82913174,144.8960785
434939683,1 Harriet Street,Seddon,3011,590,House,3,1,6,0,N,-37.809453,144.889103,-37.8137,144.8899,-37.79104,144.89376,-37.81585,144.889934,-37.801367,144.90092,-37.808822,144.889975,-37.82913174,144.8960785
435043403,3 Saltriver Place,Footscray,3011,480,Unit,3,1,2,0,N,-37.80210432,144.9075039,-37.80116,144.90684,-37.79104,144.89376,-37.801083,144.903199,-37.801367,144.90092,-37.80074,144.907195,-37.78018344,144.8972438
435142471,744/18 Albert Street,Footscray,3011,315,Apartment,2,2,1,0,N,-37.80125962,144.8977052,-37.8064,144.90025,-37.79104,144.89376,-37.801083,144.903199,-37.799841,144.899736,-37.801098,144.896986,-37.78018344,144.8972438
429064218,4/13 Owen Street,Footscray,3011,260,Unit,1,1,1,0,N,-37.78767,144.891051,-37.78775,144.88337,-37.79104,144.89376,-37.802505,144.891472,-37.788644,144.889924,-37.787468,144.890162,-37.78018344,144.8972438
435140847,1201/8 Joseph Road,Footscray,3011,485,Apartment,2,2,1,0,N,-37.79900369,144.9105791,-37.80116,144.90684,-37.79104,144.89376,-37.801083,144.903199,-37.800081,144.901058,-37.80067,144.908344,-37.78018344,144.8972438
435140283,1608/8 Joseph Road,Footscray,3011,500,Apartment,2,2,1,0,N,-37.79900369,144.9105791,-37.80116,144.90684,-37.79104,144.89376,-37.801083,144.903199,-37.800081,144.901058,-37.80067,144.908344,-37.78018344,144.8972438
435139991,1402/8 Joseph Road,Footscray,3011,485,Apartment,2,2,1,0,N,-37.79900369,144.9105791,-37.80116,144.90684,-37.79104,144.89376,-37.801083,144.903199,-37.800081,144.901058,-37.80067,144.908344,-37.78018344,144.8972438
435139355,1603/8 Joseph Road,Footscray,3011,490,Apartment,2,2,1,0,N,-37.79900369,144.9105791,-37.80116,144.90684,-37.79104,144.89376,-37.801083,144.903199,-37.800081,144.901058,-37.80067,144.908344,-37.78018344,144.8972438
435138355,19/697 Barkly Street,Footscray,3011,260,Apartment,1,1,1,0,N,-37.79644234,144.8677255,-37.79487,144.87527,-36.12962,146.86239,-37.799251,144.862945,-37.790476,144.889554,-37.796441,144.868999,-37.77441972,144.8591137
435038015,2/37-39 Ballarat Road,Footscray,3011,460,Apartment,2,1,1,0,N,-37.79527596,144.9056672,-37.80116,144.90684,-37.79104,144.89376,-37.801083,144.903199,-37.799853,144.900917,-37.795106,144.906128,-37.78018344,144.8972438
435037435,502/55 Hopkins Street,Footscray,3011,400,Apartment,2,1,1,0,N,-37.80060529,144.905265,-37.80116,144.90684,-37.79104,144.89376,-37.801083,144.903199,-37.800081,144.901058,-37.80055,144.905656,-37.78018344,144.8972438
435135543,201/21 Buckingham Street,Footscray,3011,390,Unit,2,1,1,0,N,-37.80136611,144.8910234,-37.79838,144.89267,-37.79104,144.89376,-37.802505,144.891472,-37.796793,144.897131,-37.802942,144.891221,-37.78018344,144.8972438
435035003,713/188 Ballarat Road,Footscray,3011,500,Apartment,2,1,1,0,N,-37.79136391,144.8906915,-37.79582,144.88522,-37.79104,144.89376,-37.802505,144.891472,-37.790551,144.889723,-37.791394,144.890493,-37.78018344,144.8972438
435134899,313/90 Buckley Street,Footscray,3011,420,Apartment,2,2,1,0,N,-37.80343347,144.8944281,-37.79838,144.89267,-37.79104,144.89376,-37.802505,144.891472,-37.799841,144.899736,-37.8035,144.894215,-37.78018344,144.8972438
434929319,7/39-41 Hyde Street,Footscray,3011,350,Flat,1,1,1,0,N,-37.80487937,144.9014432,-37.8064,144.90025,-37.79104,144.89376,-37.801083,144.903199,-37.801367,144.90092,-37.804642,144.901134,-37.82913174,144.8960785
435131931,27A Everard Street,Footscray,3011,525,Townhouse,2,2,1,0,N,-37.7958891,144.8856739,-37.79582,144.88522,-37.79104,144.89376,-37.801803,144.883985,-37.790476,144.889554,-37.796129,144.885668,-37.78018344,144.8972438
435030599,119A Williamstown Road,Seddon,3011,495,Townhouse,2,2,1,0,N,-37.80910512,144.8843684,-37.81475,144.88539,-37.79104,144.89376,-37.801803,144.883985,-37.796793,144.897131,-37.807823,144.884529,-37.82913174,144.8960785
435129327,6a/8-18 Whitehall Street,Footscray,3011,435,House,2,1,1,0,N,-37.79988317,144.9063225,-37.80116,144.90684,-37.79104,144.89376,-37.801083,144.903199,-37.800081,144.901058,-37.800379,144.905672,-37.78018344,144.8972438
435128951,2/65 Ballarat Road,Footscray,3011,350,House,2,1,1,0,N,-37.79527921,144.9031004,-37.80116,144.90684,-37.79104,144.89376,-37.801083,144.903199,-37.799853,144.900917,-37.796015,144.904035,-37.78018344,144.8972438
427612482,3 Fisher Street,Footscray,3011,550,Townhouse,3,2,1,0,N,-37.778607,144.884168,-37.78775,144.88337,-37.77952,144.88824,-37.801803,144.883985,-37.778502,144.885206,-37.77894,144.884978,-37.78018344,144.8972438
435105687,31 Buckingham St,Footscray,3011,480,House,2,1,0,0,N,-37.801261,144.890097,-37.79838,144.89267,-37.79104,144.89376,-37.802505,144.891472,-37.796793,144.897131,-37.800683,144.889366,-37.78018344,144.8972438
435002927,9/20 French Street,Footscray,3011,465,Apartment,3,1,1,0,N,-37.80130135,144.8966959,-37.79838,144.89267,-37.79104,144.89376,-37.802505,144.891472,-37.799841,144.899736,-37.801098,144.896986,-37.78018344,144.8972438
435002443,209 Ballarat Road,Footscray,3011,370,House,3,1,1,0,N,-37.791034,144.888673,-37.79582,144.88522,-37.79104,144.89376,-37.801803,144.883985,-37.790476,144.889554,-37.79079,144.8895,-37.78018344,144.8972438
430019278,10/11 Owen Street,Footscray,3011,300,Apartment,2,1,1,0,N,-37.78771055,144.8912778,-37.78775,144.88337,-37.79104,144.89376,-37.802505,144.891472,-37.7888,144.890068,-37.787468,144.890162,-37.78018344,144.8972438
435103243,14 Junction Street,Seddon,3011,420,House,2,1,0,0,N,-37.806489,144.895718,-37.8064,144.90025,-37.79104,144.89376,-37.809005,144.895672,-37.801367,144.90092,-37.80443,144.897369,-37.82913174,144.8960785
435001287,3/63 Hyde Street,Footscray,3011,620,Townhouse,3,2,1,0,N,-37.80580091,144.9013097,-37.8064,144.90025,-37.79104,144.89376,-37.801083,144.903199,-37.801367,144.90092,-37.804642,144.901134,-37.82913174,144.8960785
435001035,5 Bute Street,Seddon,3011,1250,House,5,3,2,0,N,-37.80411265,144.895173,-37.8064,144.90025,-37.79104,144.89376,-37.802505,144.891472,-37.799841,144.899736,-37.803698,144.894686,-37.78018344,144.8972438
434118595,35 Victoria Street,Footscray,3011,433,Apartment,1,1,0,0,N,-37.801482,144.892919,-37.79838,144.89267,-37.79104,144.89376,-37.802505,144.891472,-37.796793,144.897131,-37.799549,144.892976,-37.78018344,144.8972438
435000079,12/67 Ballarat Road,Footscray,3011,295,Unit,1,1,1,0,N,-37.794956,144.902882,-37.80116,144.90684,-37.79104,144.89376,-37.801083,144.903199,-37.799853,144.900917,-37.796015,144.904035,-37.78018344,144.8972438
435100899,8/218 Gordan Street,Footscray,3011,290,Unit,1,1,1,0,N,-37.79578055,144.8884846,-37.79582,144.88522,-37.79104,144.89376,-37.802505,144.891472,-37.790551,144.889723,-37.796265,144.888265,-37.78018344,144.8972438
435099723,14/26 Park  Street,Footscray,3011,400,Unit,2,2,1,0,N,-37.78908905,144.8886885,-37.78775,144.88337,-37.79104,144.89376,-37.801803,144.883985,-37.788644,144.889924,-37.788853,144.890032,-37.78018344,144.8972438
435096475,7/2 Saltriver Place,Footscray,3011,600,Apartment,3,2,1,0,N,-37.80164382,144.9082337,-37.80116,144.90684,-37.79104,144.89376,-37.801083,144.903199,-37.801367,144.90092,-37.80067,144.908344,-37.78018344,144.8972438
434889995,106/205-207 Ballarat Road,Footscray,3011,400,Apartment,2,2,1,0,N,-37.79111748,144.8888586,-37.79582,144.88522,-37.79104,144.89376,-37.802505,144.891472,-37.790476,144.889554,-37.79079,144.8895,-37.78018344,144.8972438
428737294,13/204 Ballarat Road,Footscray,3011,310,Flat,2,1,0,0,N,-37.79075,144.888908,-37.79582,144.88522,-37.79104,144.89376,-37.802505,144.891472,-37.790476,144.889554,-37.79079,144.8895,-37.78018344,144.8972438
435094143,G1/21 Buckingham Street,Footscray,3011,475,Townhouse,2,2,1,0,N,-37.80136611,144.8910234,-37.79838,144.89267,-37.79104,144.89376,-37.802505,144.891472,-37.796793,144.897131,-37.802942,144.891221,-37.78018344,144.8972438
430308038,5/16 Eldridge Street,Footscray,3011,265,Unit,1,1,1,0,N,-37.78971562,144.8930377,-37.79838,144.89267,-37.79104,144.89376,-37.802505,144.891472,-37.792313,144.893511,-37.790868,144.894835,-37.78018344,144.8972438
408974315,14/99 Creswick Street,Footscray,3011,340,Unit,2,1,1,0,N,-37.797779,144.891028,-37.79838,144.89267,-37.79104,144.89376,-37.802505,144.891472,-37.79489,144.895516,-37.79886,144.891246,-37.78018344,144.8972438
435092863,1608/6 Joseph Road,Footscray,3011,400,Apartment,1,1,1,0,N,-37.80033993,144.9095525,-37.80116,144.90684,-37.79104,144.89376,-37.801083,144.903199,-37.800081,144.901058,-37.80067,144.908344,-37.78018344,144.8972438
434585163,7/9 Gordon St,Footscray,3011,320,Unit,2,1,1,0,N,-37.78828733,144.8902735,-37.78775,144.88337,-37.79104,144.89376,-37.802505,144.891472,-37.788644,144.889924,-37.788853,144.890032,-37.78018344,144.8972438
433001030,25 Henry Street,Seddon,3011,640,Townhouse,2,2,1,0,N,-37.805818,144.888165,-37.8137,144.8899,-37.79104,144.89376,-37.802505,144.891472,-37.796793,144.897131,-37.80618,144.887392,-37.82913174,144.8960785
426886530,120 Ballarat Road,Footscray,3011,350,House,3,1,1,0,N,-37.792538,144.894699,-37.79838,144.89267,-37.79104,144.89376,-37.802505,144.891472,-37.792584,144.893571,-37.793201,144.89428,-37.78018344,144.8972438
434984947,43A Chatham Street,Footscray,3011,450,House,2,2,1,0,N,-37.79299382,144.8907973,-37.79838,144.89267,-37.79104,144.89376,-37.802505,144.891472,-37.790551,144.889723,-37.792365,144.889376,-37.78018344,144.8972438
434982799,6 Browning Street,Seddon,3011,550,House,2,1,0,0,N,-37.808931,144.889186,-37.8137,144.8899,-37.79104,144.89376,-37.809005,144.895672,-37.799841,144.899736,-37.808822,144.889975,-37.82913174,144.8960785
435084851,5/2 Saltriver Place,Footscray,3011,600,Apartment,3,2,2,0,N,-37.80164382,144.9082337,-37.80116,144.90684,-37.79104,144.89376,-37.801083,144.903199,-37.801367,144.90092,-37.80067,144.908344,-37.78018344,144.8972438
434574099,7/51 Stirling Street,Footscray,3011,320,Unit,1,1,1,0,N,-37.79569615,144.9014306,-37.80116,144.90684,-37.79104,144.89376,-37.801083,144.903199,-37.799276,144.899412,-37.796015,144.904035,-37.78018344,144.8972438
433391006,12 Leigh Street,Footscray,3011,500,House,3,1,2,0,N,-37.793626,144.882989,-37.79582,144.88522,-37.79104,144.89376,-37.801803,144.883985,-37.790476,144.889554,-37.795848,144.882622,-37.78018344,144.8972438
434569375,7 Mccubbin Street,Footscray,3011,440,Townhouse,2,1,1,0,N,-37.79144455,144.88823,-37.79582,144.88522,-37.79104,144.89376,-37.801803,144.883985,-37.790476,144.889554,-37.790511,144.887986,-37.78018344,144.8972438
435077007,1206/240 Barkly Street,Footscray,3011,310,Apartment,1,1,0,0,N,-37.79925935,144.8965849,-37.79838,144.89267,-37.79104,144.89376,-37.802505,144.891472,-37.796793,144.897131,-37.800489,144.895675,-37.78018344,144.8972438
435075291,26 Stafford Street,Footscray,3011,410,House,1,1,1,0,N,-37.7943206,144.8837632,-37.79582,144.88522,-37.79104,144.89376,-37.801803,144.883985,-37.790476,144.889554,-37.795848,144.882622,-37.78018344,144.8972438
435073311,50b Lily Street,Seddon,3011,465,Townhouse,2,1,1,0,N,-37.80336262,144.8904326,-37.79838,144.89267,-37.79104,144.89376,-37.802505,144.891472,-37.796793,144.897131,-37.802942,144.891221,-37.78018344,144.8972438
434877339,703/1-11 Moreland Street,Footscray,3011,510,Apartment,2,1,1,0,N,-37.80210432,144.9075039,-37.80116,144.90684,-37.79104,144.89376,-37.801083,144.903199,-37.801367,144.90092,-37.80074,144.907195,-37.78018344,144.8972438
434975675,2 Bed 1 Bath/48 Cowper Street,Footscray,3011,450,Apartment,2,1,0,0,N,-37.80482456,144.9027868,-37.8064,144.90025,-37.79104,144.89376,-37.801083,144.903199,-37.801367,144.90092,-37.804484,144.902365,-37.82913174,144.8960785
434975563,1 Bed 1 Bath/48 Cowper Street,Footscray,3011,380,Apartment,1,1,0,0,N,-37.80482456,144.9027868,-37.8064,144.90025,-37.79104,144.89376,-37.801083,144.903199,-37.801367,144.90092,-37.804484,144.902365,-37.82913174,144.8960785
