,id,address,suburb,postcode,price,propertyType,bedrooms,bathrooms,parkingSpaces,studies,furnished,latitude,longitude,min_pri_distance,min_sec_distance,min_other_distance
171,435110667,1007/565 Flinders Street,Melbourne,3000,650,Apartment,2,2,1,0,Y,-37.82106828,144.95589951,0.012020198929494602,0.006587197667036538,0.005593672452368453
172,435110615,2802/160 Spencer Street,Melbourne,3000,800,Apartment,2,2,1,0,N,-37.81743491,144.95364626,0.011525568151632644,0.002575124893620556,0.004940365109770537
173,421136314,5403/135 A'Beckett Street,Melbourne,3000,600,Apartment,2,1,1,0,N,-37.809888,144.959738,0.012020198929494602,0.006587197667036538,0.005593672452368453
174,432403062,606/33 Mackenzie Street,Melbourne,3000,400,Apartment,1,1,0,0,N,-37.80768181,144.96683064,0.015155284370293296,0.0016384432075071192,0.0026185098327491533
176,434904203,206/639 Little Bourke Street,Melbourne,3000,690,Apartment,4,2,0,0,N,-37.81602907,144.95354481,0.009611627751039206,0.004551810214020317,0.007884924021483495
178,435108463,2401/8 Franklin Street,Melbourne,3000,670,Apartment,2,2,0,0,Y,-37.80743338,144.96198433,0.01523127802005865,0.00830622521510017,0.006255461959273301
179,434095251,4805/38 Rose Lane,Melbourne,3000,610,Apartment,2,1,1,0,Y,-37.81501255,144.95417288,0.013412269988435392,0.0009483493251366636,0.003607854298957987
180,432119490,3102/318 Queen Street,Melbourne,3000,580,Apartment,2,1,0,0,N,-37.81121545,144.95925724,0.013412269988435392,0.0009483493251366636,0.003607854298957987
181,435006867,4706/500 Elizabeth Street,Melbourne,3000,590,Apartment,2,2,0,0,N,-37.80723593,144.96022013,0.013412269988435392,0.0009483493251366636,0.003607854298957987
182,435006703,1502/155 Franklin Street,Melbourne,3000,620,Apartment,2,2,0,0,N,-37.80866473,144.95947354,0.010456148695688155,0.00829055324729604,0.008678388142141353
183,430829318,2307/288 Spencer Street,Melbourne,3000,420,Apartment,1,1,0,0,N,-37.81382683,144.95202133,0.013196539208007917,0.0076054126165830665,0.004201712658954221
184,435006367,1612/155 Franklin Street,Melbourne,3000,580,Apartment,2,1,0,0,N,-37.80866473,144.95947354,0.01361183860470013,0.0015731772309812066,0.002981203381202775
185,435006219,2605/560 Lonsdale Street,Melbourne,3000,770,Apartment,2,2,1,0,N,-37.81396911,144.95565289,0.012020198929494602,0.006587197667036538,0.005593672452368453
186,421342850,3701/135 A'beckett Street,Melbourne,3000,500,Apartment,1,1,0,0,N,-37.80975806,144.95970282,0.011915987650865807,0.004610301562338254,0.0026588677845547255
187,435107291,406/393 Spencer Street,Melbourne,3000,520,Apartment,1,1,1,0,Y,-37.81150102,144.95008529,0.012854853640121233,0.006299703430228542,0.0026935766387518943
188,435106559,3510/500 Elizabeth Street,Melbourne,3000,580,Apartment,2,2,0,0,N,-37.80723593,144.96022013,0.0021426900683290655,0.0021426900683290655,0.0028907924396271304
189,435106259,503/368 Little Collins Street,Melbourne,3000,450,Apartment,1,1,1,0,N,-37.81547421,144.962314,0.011058104438105641,0.005677124709214204,0.0020449751499669174
190,435106111,3702/601 Little Lonsdale Street,Melbourne,3000,440,Apartment,1,1,0,0,N,-37.81369936,144.95392573,0.01071737636583827,0.007864542896260167,0.0060480535519155595
191,435106107,4106/601 Little Lonsdale Street,Melbourne,3000,480,Apartment,1,1,0,0,Y,-37.81369936,144.95392573,0.013816099159910823,0.0021368871745807237,0.0024984209006882873
192,435106099,2203/601 Little Lonsdale Street,Melbourne,3000,430,Apartment,1,1,0,0,N,-37.81369936,144.95392573,0.012917583539306875,0.00671806006927183,0.0068093959566400105
193,435105775,7910/228 La Trobe Street,Melbourne,3000,950,Other,2,2,1,0,N,-37.80977208,144.96246014,0.00699921601268063,0.004160852988535374,0.012886453476114449
194,435105771,2703/433 Collins Street,Melbourne,3000,620,Apartment,1,1,1,0,N,-37.81793101,144.96011478,0.01247377122270785,0.00614143593273766,0.006491939657433679
195,435105767,4407/618 Lonsdale Street,Melbourne,3000,620,Apartment,2,2,1,0,N,-37.81442001,144.954054,0.011280622858057681,0.007306177746620814,0.006055659540056828
196,435105763,2910/118-134 ABeckett Street,Melbourne,3000,650,Apartment,2,2,1,0,N,-37.80866473,144.95947354,0.008744609425834817,0.004558648704422539,0.011923947098613856
197,435003547,138 Spencer Street,Melbourne,3000,600,Apartment,1,1,0,0,N,-37.81743491,144.95364626,0.013448456128361175,0.005141892106617567,0.006141923919747917
198,435104779,5003/464-466 Collins Street,Melbourne,3000,550,Apartment,1,1,1,0,N,-37.81756745,144.95863992,0.012977193913873288,0.0024583126892387818,0.003193469316918792
199,434899063,1419/555 St Kilda Road,Melbourne,3000,650,Apartment,2,2,1,0,N,-37.84763393,144.98036221,0.009850825107150402,0.008738032575583652,0.007175848583385398
200,434898999,2807/568 Collins Street,Melbourne,3000,550,Apartment,2,2,0,0,N,-37.81846898,144.95547106,0.013590912094445988,0.003354412610108335,0.005858959204404298
202,434898811,2205/462 Elizabeth Street,Melbourne,3000,650,Apartment,2,2,0,0,N,-37.80787113,144.9605113,0.012244585920891239,0.006781796736383005,0.007493538041110403
203,435002383,4406/38 Rose Lane,Melbourne,3000,670,Apartment,2,2,0,0,N,-37.81501255,144.95417288,0.012023906942562555,0.002357230231305413,0.004340323532117916
204,434898251,1110/371 Little Lonsdale Street,Melbourne,3000,650,Apartment,2,2,0,0,N,-37.81181276,144.96105113,0.008732658960162891,0.0023043936978244662,0.013573506131950722
205,435002079,602/141 La Trobe Street,Melbourne,3000,400,Apartment,1,1,0,0,N,-37.80874709,144.96747579,0.011594942593462556,0.0025707189161175187,0.004825158768969438
206,435002043,2503/135 A'Beckett Street,Melbourne,3000,590,Apartment,2,1,0,1,Y,-37.80975806,144.95970282,0.010456148695688155,0.00829055324729604,0.008678388142141353
207,435103475,405/455 Elizabeth Street,Melbourne,3000,450,Apartment,2,1,0,0,Y,-37.80842933,144.96020642,0.0033171038311304787,0.004353031888987543,0.004297388116816936
208,435102731,3104/22 Jane Bell Lane,Melbourne,3000,700,Apartment,2,1,1,0,N,-37.8101513,144.96621802,0.013806109005885355,0.0025844629001136703,0.0023375186591960556
209,434792923,4407/157 A'Beckett Street,Melbourne,3000,550,Apartment,1,1,0,0,N,-37.81012056,144.95875235,0.01028530445733093,0.007901684110357833,0.003862494502249646
210,435102939,3804/639 Lonsdale Street,Melbourne,3000,400,Apartment,1,1,0,0,N,-37.81508266,144.95330845,0.008622327667080801,0.008311029635274829,0.004535202861886543
211,435102711,912/87 Franklin Street,Melbourne,3000,450,Apartment,1,1,1,0,N,-37.80802831,144.96168066,0.01096937788739038,0.007671250200320772,0.007095525127553067
212,435102651,603/25-33 Wills Street,Melbourne,3000,450,Apartment,1,1,0,0,N,-37.81074258,144.95699695,0.012977193913873288,0.0024583126892387818,0.003193469316918792
213,434791463,4303/285 La Trobe Street,Melbourne,3000,600,Apartment,2,1,0,0,N,-37.81069224,144.96083581,0.012945854626102678,0.006373292084944522,0.006765398140537122
214,432350074,1808/285 La Trobe Street,Melbourne,3000,420,Apartment,1,1,0,0,N,-37.81069224,144.96083581,0.006234245255790858,0.004142881739714965,0.02115989461007524
215,430195166,2009/639 Little Lonsdale Street,Melbourne,3000,650,Apartment,2,2,0,0,N,-37.81422603,144.95247795,0.011072031602779387,0.007642965995760216,0.00740973679776522
216,405021116,6B/131 Lonsdale Street,Melbourne,3000,350,Apartment,1,1,0,0,Y,-37.81071299,144.96840912,0.013727493989564398,0.00466378559043736,0.005886327890408723
217,435099991,1307/280 Spencer Street,Melbourne,3000,450,Apartment,1,1,1,0,N,-37.81395081,144.95207836,0.015155284370293296,0.0016384432075071192,0.0026185098327491533
218,430945602,8101/228 Latrobe Street,Melbourne,3000,650,Apartment,1,1,1,0,N,-37.80977208,144.96246014,0.015173015123641855,0.004979693338166819,0.004542312488380756
219,431934202,16/101 Leveson Street,Melbourne,3000,770,Apartment,3,2,2,0,N,-37.80202216,144.95104603,0.01586745736173067,0.008930977344433056,0.0074126188979449035
220,434997539,3202/33 Rose Lane,Melbourne,3000,650,Apartment,2,1,1,0,Y,-37.81545214,144.95408105,0.010456148695688155,0.00829055324729604,0.008678388142141353
221,435098579,205/500 Flinders Street,Melbourne,3000,400,Apartment,1,1,0,0,Y,-37.8200193,144.9578273,0.005898579819895366,0.004322024189157803,0.01351112175546317
222,434997199,1104/565 Flinders Street,Melbourne,3000,450,Apartment,1,1,0,0,N,-37.82106828,144.95589951,0.012244585920891239,0.006781796736383005,0.007493538041110403
223,434997171,3508/80 A'Beckett Street,Melbourne,3000,620,Apartment,2,2,1,0,N,-37.80903594,144.96105282,0.01317581567436104,0.007950862008927102,0.0070951111256194275
224,434996983,2907/639 Lonsdale Street,Melbourne,3000,400,Apartment,1,1,0,0,N,-37.81508266,144.95330845,0.00703761436840973,0.004869520284223458,0.01211679791027668
225,425221774,1802/296 Little Lonsdale Street,Melbourne,3000,520,Apartment,2,1,0,0,N,-37.811474,144.960634,0.010639339950477394,0.007448495632142045,0.005523048377640108
226,434996927,618/360 St Kilda Road,Melbourne,3000,430,Apartment,1,1,1,0,N,-37.83181487,144.97111382,0.012025980292701107,0.006554445972005073,0.00611902949819706
227,435097919,4809/398 Elizabeth Street,Melbourne,3000,450,Apartment,1,1,0,0,N,-37.80937334,144.96120587,0.005898579819895366,0.004322024189157803,0.01351112175546317
228,434996219,1210/181 ABeckett Street,Melbourne,3000,380,Studio,1,1,0,0,Y,-37.81017856,144.9582146,0.01071737636583827,0.007864542896260167,0.0060480535519155595
229,434996203,2002/560 Lonsdale Street,Melbourne,3000,600,Apartment,2,1,0,0,N,-37.81396911,144.95565289,0.012362770112169713,0.00399932694917743,0.004620875333341618
230,434995667,211A/441 Lonsdale Street,Melbourne,3000,300,Apartment,1,1,0,0,N,-37.81334514,144.95937885,0.0142811156991987,0.006313021132062106,0.009855417069477136
231,434995347,1403/325 Collins Street,Melbourne,3000,395,Studio,0,1,0,0,Y,-37.81706604,144.96354393,0.0142811156991987,0.006313021132062106,0.009855417069477136
232,434890275,5706/224-252 La Trobe Street,Melbourne,3000,580,Apartment,1,1,0,0,N,-37.80977208,144.96246014,0.012023906942562555,0.002357230231305413,0.004340323532117916
233,435096531,1610/333 Exhibition St,Melbourne,3000,480,Apartment,1,1,0,0,Y,-37.80783146,144.9683404,0.007081972296083883,0.005253250974638731,0.011711316920067869
234,435096383,2904/285 La Trobe Street,Melbourne,3000,550,Apartment,2,1,0,0,N,-37.81069224,144.96083581,0.015151536984738903,0.003218961478486476,0.0021364299660837265
235,435096147,1011/225 Elizabeth Street,Melbourne,3000,430,Apartment,1,1,0,0,Y,-37.81312188,144.96236748,0.010803595911176673,0.007776342290017947,0.00646241049542009
236,434994499,1108/68 La Trobe Street,Melbourne,3000,550,Apartment,2,1,1,0,N,-37.80851969,144.96674032,0.015151536984738903,0.003218961478486476,0.0021364299660837265
237,434994399,1306/500 Elizabeth Street,Melbourne,3000,560,Apartment,2,2,0,0,N,-37.80723593,144.96022013,0.00648682367634681,0.004394858792733649,0.012915124087967531
239,416799305,1208/151 Franklin Street,Melbourne,3000,400,Studio,1,1,0,0,N,-37.809119,144.959781,0.013816099159910823,0.0021368871745807237,0.0024984209006882873
240,433769471,1204/333 Exhibition St,Melbourne,3000,480,Apartment,1,1,0,0,Y,-37.80783146,144.9683404,0.012362770112169713,0.00399932694917743,0.004620875333341618
241,421615490,3303/462 Elizabeth Street,Melbourne,3000,600,Apartment,2,1,0,0,N,-37.80787113,144.9605113,0.009216007839201058,0.007823209270638048,0.003981116136485371
242,435094863,708/243 Franklin Street,Melbourne,3000,480,Apartment,2,1,0,0,N,-37.8095502,144.95662008,0.013147516647648778,0.0026749418685212962,0.00296437413293179
243,435094855,0614/233 Collins St,Melbourne,3000,400,Apartment,1,1,0,0,N,-37.81588896,144.96598389,0.010321241785769123,0.008410692718218168,0.008494075111488747
244,435094799,0811/233 Collins St,Melbourne,3000,420,Apartment,1,1,0,0,N,-37.81588896,144.96598389,0.013590912094445988,0.003354412610108335,0.005858959204404298
245,435094759,5104B/639 Little Lonsdale,Melbourne,3000,550,Apartment,1,1,0,0,N,-37.81422603,144.95247795,0.012977193913873288,0.0024583126892387818,0.003193469316918792
246,434992835,601/340 Russell Street,Melbourne,3000,570,Apartment,2,1,1,0,N,-37.80839061,144.96635548,0.012276007894621466,0.0024958283252069806,0.0039524551900015775
247,423594146,725/199 William Street,Melbourne,3000,500,Apartment,2,1,0,0,N,-37.814638,144.957123,0.015227552090002688,0.0038157714624524903,0.004771643726601492
248,435094263,2010/442 Elizabeth Street,Melbourne,3000,650,Apartment,2,1,0,0,Y,-37.80834504,144.9607299,0.012244585920891239,0.006781796736383005,0.007493538041110403
249,422838706,1813/199 William Street,Melbourne,3000,525,Apartment,2,1,0,0,Y,-37.814638,144.957123,0.011280622858057681,0.007306177746620814,0.006055659540056828
250,435094011,3604/36 La Trobe Street,Melbourne,3000,550,Apartment,2,1,0,0,N,-37.80825992,144.96763496,0.00884178017018324,0.009290761442300753,0.007524206468309349
251,435093891,405/325 Collins Street,Melbourne,3000,420,Apartment,2,1,0,0,N,-37.81706604,144.96354393,0.01071737636583827,0.007864542896260167,0.0060480535519155595
252,431414342,4401/38 Rose Lane,Melbourne,3000,650,Apartment,2,2,1,0,N,-37.81501255,144.95417288,0.01361183860470013,0.0015731772309812066,0.002981203381202775
253,434885783,612/253 Franklin Street,Melbourne,3000,360,Apartment,1,1,0,0,N,-37.8095502,144.95662008,0.00929242846877927,0.006303333566243604,0.003733833318095343
254,434989955,124/546 Flinders Street,Melbourne,3000,250,Apartment,1,1,0,0,N,-37.82052111,144.95614301,0.010803595911176673,0.007776342290017947,0.00646241049542009
255,423994226,4106/220 Spencer Street,Melbourne,3000,280,Apartment,1,1,0,0,Y,-37.815373,144.953425,0.0059167655007234905,0.003063601767636876,0.01444123876927343
256,424762246,3003/228 La Trobe Street,Melbourne,3000,850,Apartment,2,1,1,0,Y,-37.809526,144.962394,0.004311999862945853,0.0021459259115857664,0.018454900607109925
257,434989335,801/25-33 Wills Street,Melbourne,3000,620,Apartment,2,1,1,0,Y,-37.81074258,144.95699695,0.01071737636583827,0.007864542896260167,0.0060480535519155595
259,435091259,3113/639 Lonsdale Street,Melbourne,3000,950,Apartment,3,2,1,0,N,-37.81508266,144.95330845,0.013412269988435392,0.0009483493251366636,0.003607854298957987
260,430977670,6205B/250 Spencer Street,Melbourne,3000,560,Apartment,1,1,0,1,N,-37.81466833,144.9526688,0.01375225659011462,0.00511888742991277,0.006164882247058324
261,434882919,703/380 Little Lonsdale Street,Melbourne,3000,550,Apartment,2,1,0,0,Y,-37.81222006,144.9581765,0.012429242878860552,0.006025381725801391,0.0021926254904989515
262,435090083,3209/285  La Trobe Street,Melbourne,3000,580,Apartment,1,1,0,0,Y,-37.81069224,144.96083581,0.012789156459027277,0.006584338321565656,0.006919978203203845
263,435090079,605/455 Elizabeth Street,Melbourne,3000,500,Apartment,2,1,0,0,Y,-37.80842933,144.96020642,0.012020198929494602,0.006587197667036538,0.005593672452368453
264,435089875,2606/483 Swanston Street,Melbourne,3000,680,Apartment,2,1,0,0,Y,-37.80721793,144.96233577,0.011525568151632644,0.002575124893620556,0.004940365109770537
265,434987167,6807/462 Elizabeth Street,Melbourne,3000,1300,Apartment,3,2,1,0,Y,-37.80787113,144.9605113,0.014299973298662751,0.0009754912313758768,0.0030643917084068975
266,434986567,2802/618 Lonsdale Street,Melbourne,3000,610,Apartment,2,2,1,0,N,-37.81442001,144.954054,0.013648259609233585,0.0035564579515279643,0.00589640549495072
267,434986551,804/95 Berkeley Street,Melbourne,3000,670,Apartment,2,2,1,0,N,-37.80343708,144.95865203,0.011058104438105641,0.005677124709214204,0.0020449751499669174
268,435088819,3304/442 Elizabeth Street,Melbourne,3000,600,Apartment,2,1,0,0,N,-37.80834504,144.9607299,0.012874703887876513,0.005409670544533268,0.0050404109158165055
269,424497418,163/33 La Trobe,Melbourne,3000,1200,Apartment,4,2,3,0,N,-37.80790555,144.97035891,0.014200458704839828,0.004652723699938165,0.014975511978816245
270,435087963,55/1 Albert Road,Melbourne,3000,950,Apartment,2,2,2,0,N,-37.83395786,144.97279372,0.013833745593882351,0.002612697142079956,0.005275980928345259
271,428906062,1110/452-472 Elizabeth Street,Melbourne,3000,670,Apartment,2,2,0,1,Y,-37.80787113,144.9605113,0.015155284370293296,0.0016384432075071192,0.0026185098327491533
272,435087559,2402/250 Elizabeth St,Melbourne,3000,680,Apartment,2,1,1,0,Y,-37.81267859,144.96273251,0.009877228035691714,0.006052236501417213,0.010307335604737395
273,434985203,4206/601 Little Lonsdale Street,Melbourne,3000,695,Apartment,2,2,1,0,N,-37.81369936,144.95392573,0.013253987511233103,0.006048246518429555,0.0064633116393744095
275,435086887,unit 1602/318 Queen Street,Melbourne,3000,630,Apartment,2,1,0,0,N,-37.81121545,144.95925724,0.012964541583757695,0.006381183093817097,0.006745624839611425
276,435086711,1503/480 Collins Street,Melbourne,3000,330,Apartment,0,1,0,0,N,-37.8177545,144.95797554,0.012020198929494602,0.006587197667036538,0.005593672452368453
277,435086511,1302/5 Sutherland Street,Melbourne,3000,460,Apartment,1,1,0,0,Y,-37.81145799,144.96084673,0.013727493989564398,0.00466378559043736,0.005886327890408723
278,435086499,1506/155 Franklin Street,Melbourne,3000,620,Apartment,2,2,0,0,N,-37.80866473,144.95947354,0.015173015123641855,0.004979693338166819,0.004542312488380756
279,435086287,3104/288 Spencer Street,Melbourne,3000,600,Apartment,2,1,1,0,N,-37.81382683,144.95202133,0.01391580897551077,0.0046153899123382355,0.01310479858840858
280,435086047,1602/270 King Street,Melbourne,3000,980,Apartment,3,2,0,0,Y,-37.81378433,144.95480956,0.010803595911176673,0.007776342290017947,0.00646241049542009
281,435085647,1903/22-40 Wills Street,Melbourne,3000,410,Apartment,1,1,0,0,N,-37.81069033,144.95721461,0.00722010136671428,0.0031445641582985937,0.013962331945096348
283,428898842,4804/568 Collins Street,Melbourne,3000,580,Apartment,2,2,1,0,N,-37.81846898,144.95547106,0.01530354684427317,0.0034311275719140963,0.0023545117571995623
284,434970571,6/410 Queen Street,Melbourne,3000,695,Apartment,3,2,1,0,Y,-37.8090958,144.95827598,0.012023906942562555,0.002357230231305413,0.004340323532117916
